1546463700: SHORT 0.05 1.04 LONG:0.00 SHORT:1.00
1546464600: SHORT 0.05 1.04 LONG:0.00 SHORT:1.00
1546465500: SHORT 0.05 1.05 LONG:0.00 SHORT:1.00
1546466400: LONG 0.04 1.05 LONG:1.00 SHORT:0.00
1546467300: LONG 0.04 1.05 LONG:1.00 SHORT:0.00
1546468200: LONG 0.04 1.05 LONG:1.00 SHORT:0.00
1546469100: LONG 0.04 1.05 LONG:1.00 SHORT:0.00
1546470000: LONG 0.04 1.05 LONG:1.00 SHORT:0.00
1546470900: LONG 0.04 1.05 LONG:1.00 SHORT:0.00
1546471800: LONG 0.04 1.05 LONG:1.00 SHORT:0.00
1546472700: LONG 0.04 1.05 LONG:1.00 SHORT:0.00
1546473600: LONG 0.04 1.05 LONG:1.00 SHORT:0.00
1546474500: LONG 0.04 1.05 LONG:1.00 SHORT:0.00
1546475400: LONG 0.04 1.05 LONG:1.00 SHORT:0.00
1546476300: LONG 0.04 1.05 LONG:1.00 SHORT:0.00
1546477200: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546478100: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546479000: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546479900: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546480800: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546481700: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546482600: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546483500: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546484400: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546485300: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546486200: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546487100: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546488000: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546488900: LONG 0.04 1.05 LONG:1.00 SHORT:0.00
1546489800: LONG 0.04 1.05 LONG:1.00 SHORT:0.00
1546490700: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546491600: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546492500: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546493400: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546494300: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546495200: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546496100: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546497000: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546497900: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546498800: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546499700: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546500600: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546501500: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546502400: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546503300: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546504200: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546505100: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546506000: LONG 0.04 1.03 LONG:1.00 SHORT:0.00
1546506900: LONG 0.04 1.03 LONG:1.00 SHORT:0.00
1546507800: LONG 0.04 1.03 LONG:1.00 SHORT:0.00
1546508700: LONG 0.04 1.03 LONG:1.00 SHORT:0.00
1546509600: LONG 0.04 1.03 LONG:1.00 SHORT:0.00
1546510500: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546511400: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546512300: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546513200: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546514100: LONG 0.04 1.03 LONG:1.00 SHORT:0.00
1546515000: LONG 0.04 1.03 LONG:1.00 SHORT:0.00
1546515900: LONG 0.04 1.03 LONG:1.00 SHORT:0.00
1546516800: LONG 0.04 1.03 LONG:1.00 SHORT:0.00
1546517700: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546518600: LONG 0.04 1.03 LONG:1.00 SHORT:0.00
1546519500: LONG 0.04 1.03 LONG:1.00 SHORT:0.00
1546520400: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546521300: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546522200: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546523100: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546524000: LONG 0.04 1.04 LONG:1.00 SHORT:0.00
1546524900: SHORT -0.14 1.04 LONG:0.00 SHORT:1.00
1546525800: LONG -0.14 1.03 LONG:1.00 SHORT:0.00
1546526700: LONG -0.14 1.03 LONG:1.00 SHORT:0.00
1546527600: SHORT -0.14 1.03 LONG:0.00 SHORT:1.00
1546528500: SHORT -0.14 1.03 LONG:0.00 SHORT:1.00
1546529400: LONG -0.15 1.03 LONG:1.00 SHORT:0.00
1546530300: LONG -0.15 1.03 LONG:1.00 SHORT:0.00
1546531200: LONG -0.15 1.03 LONG:1.00 SHORT:0.00
1546532100: LONG -0.15 1.03 LONG:1.00 SHORT:0.00
1546533000: SHORT -0.15 1.02 LONG:0.00 SHORT:1.00
1546533900: LONG -0.14 1.02 LONG:1.00 SHORT:0.00
1546534800: SHORT -0.15 1.01 LONG:0.00 SHORT:1.00
1546535700: SHORT -0.15 1.02 LONG:0.00 SHORT:1.00
1546536600: LONG -0.15 1.02 LONG:1.00 SHORT:0.00
1546537500: SHORT -0.14 1.02 LONG:0.00 SHORT:1.00
1546538400: LONG -0.14 1.02 LONG:1.00 SHORT:0.00
1546539300: SHORT -0.15 1.02 LONG:0.00 SHORT:1.00
1546540200: SHORT -0.15 1.02 LONG:0.00 SHORT:1.00
1546541100: LONG -0.15 1.02 LONG:1.00 SHORT:0.00
1546542000: SHORT -0.15 1.02 LONG:0.00 SHORT:1.00
1546542900: SHORT -0.15 1.02 LONG:0.00 SHORT:1.00
1546543800: LONG -0.15 1.02 LONG:1.00 SHORT:0.00
1546544700: SHORT -0.15 1.02 LONG:0.00 SHORT:1.00
1546545600: SHORT -0.15 1.02 LONG:0.00 SHORT:1.00
1546546500: SHORT -0.15 1.02 LONG:0.00 SHORT:1.00
1546547400: LONG -0.16 1.03 LONG:1.00 SHORT:0.00
1546548300: SHORT -0.16 1.02 LONG:0.00 SHORT:1.00
1546549200: LONG -0.16 1.03 LONG:1.00 SHORT:0.00
1546550100: SHORT -0.16 1.03 LONG:0.00 SHORT:1.00
1546551000: LONG -0.16 1.03 LONG:1.00 SHORT:0.00
1546551900: LONG -0.16 1.03 LONG:1.00 SHORT:0.00
1546552800: SHORT -0.16 1.03 LONG:0.00 SHORT:1.00
1546553700: LONG -0.16 1.02 LONG:1.00 SHORT:0.00
1546554600: LONG -0.16 1.02 LONG:1.00 SHORT:0.00
1546555500: SHORT -0.16 1.03 LONG:0.00 SHORT:1.00
1546556400: LONG -0.17 1.03 LONG:1.00 SHORT:0.00
1546557300: SHORT -0.17 1.02 LONG:0.00 SHORT:1.00
1546558200: LONG -0.16 1.02 LONG:1.00 SHORT:0.00
1546559100: LONG -0.16 1.02 LONG:1.00 SHORT:0.00
1546560000: LONG -0.16 1.02 LONG:1.00 SHORT:0.00
1546560900: SHORT -0.17 1.02 LONG:0.00 SHORT:1.00
1546561800: LONG -0.16 1.02 LONG:1.00 SHORT:0.00
1546562700: LONG -0.16 1.02 LONG:1.00 SHORT:0.00
1546563600: SHORT -0.16 1.02 LONG:0.00 SHORT:1.00
1546564500: LONG -0.17 1.02 LONG:1.00 SHORT:0.00
1546565400: LONG -0.17 1.02 LONG:1.00 SHORT:0.00
1546566300: LONG -0.17 1.02 LONG:1.00 SHORT:0.00
1546567200: SHORT -0.16 1.02 LONG:0.00 SHORT:1.00
1546568100: SHORT -0.16 1.02 LONG:0.00 SHORT:1.00
1546569000: SHORT -0.16 1.02 LONG:0.00 SHORT:1.00
1546569900: SHORT -0.16 1.02 LONG:0.00 SHORT:1.00
1546570800: LONG -0.16 1.02 LONG:1.00 SHORT:0.00
1546571700: SHORT -0.16 1.02 LONG:0.00 SHORT:1.00
1546572600: SHORT -0.16 1.02 LONG:0.00 SHORT:1.00
1546573500: LONG -0.16 1.02 LONG:1.00 SHORT:0.00
1546574400: LONG -0.16 1.03 LONG:1.00 SHORT:0.00
1546575300: SHORT -0.15 1.03 LONG:0.00 SHORT:1.00
1546576200: SHORT -0.15 1.03 LONG:0.00 SHORT:1.00
1546577100: SHORT -0.15 1.03 LONG:0.00 SHORT:1.00
1546578000: LONG -0.14 1.03 LONG:1.00 SHORT:0.00
1546578900: LONG -0.14 1.03 LONG:1.00 SHORT:0.00
1546579800: LONG -0.14 1.02 LONG:1.00 SHORT:0.00
1546580700: SHORT -0.14 1.03 LONG:0.00 SHORT:1.00
1546581600: LONG -0.15 1.03 LONG:1.00 SHORT:0.00
1546582500: LONG -0.15 1.03 LONG:1.00 SHORT:0.00
1546583400: LONG -0.15 1.03 LONG:1.00 SHORT:0.00
1546584300: SHORT -0.13 1.03 LONG:0.00 SHORT:1.00
1546585200: SHORT -0.13 1.03 LONG:0.00 SHORT:1.00
1546586100: SHORT -0.13 1.03 LONG:0.00 SHORT:1.00
1546587000: LONG -0.13 1.03 LONG:1.00 SHORT:0.00
1546587900: SHORT -0.13 1.03 LONG:0.00 SHORT:1.00
1546588800: LONG -0.13 1.03 LONG:1.00 SHORT:0.00
1546589700: SHORT -0.13 1.03 LONG:0.00 SHORT:1.00
1546590600: SHORT -0.13 1.03 LONG:0.00 SHORT:1.00
1546591500: LONG -0.14 1.03 LONG:1.00 SHORT:0.00
1546592400: SHORT -0.14 1.03 LONG:0.00 SHORT:1.00
1546593300: LONG -0.13 1.02 LONG:1.00 SHORT:0.00
1546594200: SHORT -0.13 1.02 LONG:0.00 SHORT:1.00
1546595100: LONG -0.13 1.02 LONG:1.00 SHORT:0.00
1546596000: LONG -0.13 1.02 LONG:1.00 SHORT:0.00
1546596900: LONG -0.13 1.02 LONG:1.00 SHORT:0.00
1546597800: LONG -0.13 1.02 LONG:1.00 SHORT:0.00
1546598700: SHORT -0.13 1.02 LONG:0.00 SHORT:1.00
1546599600: LONG -0.13 1.02 LONG:1.00 SHORT:0.00
1546600500: LONG -0.13 1.03 LONG:1.00 SHORT:0.00
1546601400: SHORT -0.13 1.03 LONG:0.00 SHORT:1.00
1546602300: SHORT -0.13 1.02 LONG:0.00 SHORT:1.00
1546603200: SHORT -0.13 1.02 LONG:0.00 SHORT:1.00
1546604100: LONG -0.12 1.02 LONG:1.00 SHORT:0.00
1546605000: SHORT -0.12 1.02 LONG:0.00 SHORT:1.00
1546605900: LONG -0.12 1.02 LONG:1.00 SHORT:0.00
1546606800: SHORT -0.12 1.02 LONG:0.00 SHORT:1.00
1546607700: LONG -0.12 1.02 LONG:1.00 SHORT:0.00
1546608600: LONG -0.12 1.02 LONG:1.00 SHORT:0.00
1546609500: SHORT -0.12 1.02 LONG:0.00 SHORT:1.00
1546610400: LONG -0.12 1.02 LONG:1.00 SHORT:0.00
1546611300: LONG -0.12 1.02 LONG:1.00 SHORT:0.00
1546612200: LONG -0.12 1.02 LONG:1.00 SHORT:0.00
1546613100: LONG -0.12 1.01 LONG:1.00 SHORT:0.00
1546614000: SHORT -0.16 1.01 LONG:0.00 SHORT:1.00
1546614900: LONG -0.16 1.01 LONG:1.00 SHORT:0.00
1546615800: LONG -0.16 1.01 LONG:1.00 SHORT:0.00
1546616700: LONG -0.16 1.01 LONG:1.00 SHORT:0.00
1546617600: LONG -0.16 1.01 LONG:1.00 SHORT:0.00
1546618500: LONG -0.16 1.01 LONG:1.00 SHORT:0.00
1546619400: LONG -0.16 1.02 LONG:1.00 SHORT:0.00
1546620300: SHORT -0.14 1.02 LONG:0.00 SHORT:1.00
1546621200: LONG -0.14 1.02 LONG:1.00 SHORT:0.00
1546622100: LONG -0.14 1.02 LONG:1.00 SHORT:0.00
1546623000: LONG -0.14 1.02 LONG:1.00 SHORT:0.00
1546623900: SHORT -0.14 1.02 LONG:0.00 SHORT:1.00
1546624800: SHORT -0.14 1.02 LONG:0.00 SHORT:1.00
1546625700: SHORT -0.14 1.02 LONG:0.00 SHORT:1.00
1546626600: SHORT -0.14 1.02 LONG:0.00 SHORT:1.00
1546627500: LONG -0.14 1.02 LONG:1.00 SHORT:0.00
1546628400: LONG -0.14 1.01 LONG:1.00 SHORT:0.00
1546629300: SHORT -0.14 1.02 LONG:0.00 SHORT:1.00
1546630200: LONG -0.15 1.02 LONG:1.00 SHORT:0.00
1546631100: LONG -0.15 1.02 LONG:1.00 SHORT:0.00
1546632000: SHORT -0.14 1.02 LONG:0.00 SHORT:1.00
1546632900: SHORT -0.14 1.02 LONG:0.00 SHORT:1.00
1546633800: SHORT -0.14 1.02 LONG:0.00 SHORT:1.00
1546634700: LONG -0.14 1.02 LONG:1.00 SHORT:0.00
1546635600: LONG -0.14 1.02 LONG:1.00 SHORT:0.00
1546636500: LONG -0.14 1.03 LONG:1.00 SHORT:0.00
1546637400: SHORT -0.11 1.03 LONG:0.00 SHORT:1.00
1546638300: LONG -0.11 1.04 LONG:1.00 SHORT:0.00
1546639200: LONG -0.11 1.03 LONG:1.00 SHORT:0.00
1546640100: LONG -0.11 1.03 LONG:1.00 SHORT:0.00
1546641000: SHORT -0.12 1.03 LONG:0.00 SHORT:1.00
1546641900: SHORT -0.12 1.03 LONG:0.00 SHORT:1.00
1546642800: SHORT -0.12 1.03 LONG:0.00 SHORT:1.00
1546643700: LONG -0.11 1.03 LONG:1.00 SHORT:0.00
1546644600: LONG -0.11 1.03 LONG:1.00 SHORT:0.00
1546645500: LONG -0.11 1.03 LONG:1.00 SHORT:0.00
1546646400: LONG -0.11 1.03 LONG:1.00 SHORT:0.00
1546647300: SHORT -0.11 1.04 LONG:0.00 SHORT:1.00
1546648200: LONG -0.12 1.04 LONG:1.00 SHORT:0.00
1546649100: LONG -0.12 1.03 LONG:1.00 SHORT:0.00
1546650000: LONG -0.12 1.04 LONG:1.00 SHORT:0.00
1546650900: LONG -0.12 1.03 LONG:1.00 SHORT:0.00
1546651800: LONG -0.12 1.03 LONG:1.00 SHORT:0.00
1546652700: LONG -0.12 1.03 LONG:1.00 SHORT:0.00
1546653600: LONG -0.12 1.03 LONG:1.00 SHORT:0.00
1546654500: LONG -0.12 1.04 LONG:1.00 SHORT:0.00
1546655400: LONG -0.12 1.04 LONG:1.00 SHORT:0.00
1546656300: LONG -0.12 1.04 LONG:1.00 SHORT:0.00
1546657200: LONG -0.12 1.04 LONG:1.00 SHORT:0.00
1546658100: LONG -0.12 1.03 LONG:1.00 SHORT:0.00
1546659000: LONG -0.12 1.03 LONG:1.00 SHORT:0.00
1546659900: LONG -0.12 1.04 LONG:1.00 SHORT:0.00
1546661700: LONG -0.12 1.04 LONG:1.00 SHORT:0.00
1546662600: SHORT -0.10 1.04 LONG:0.00 SHORT:1.00
1546663500: LONG -0.11 1.04 LONG:1.00 SHORT:0.00
1546664400: SHORT -0.10 1.04 LONG:0.00 SHORT:1.00
1546665300: SHORT -0.10 1.04 LONG:0.00 SHORT:1.00
1546666200: LONG -0.10 1.04 LONG:1.00 SHORT:0.00
1546667100: SHORT -0.10 1.04 LONG:0.00 SHORT:1.00
1546668000: LONG -0.10 1.04 LONG:1.00 SHORT:0.00
1546668900: SHORT -0.10 1.04 LONG:0.00 SHORT:1.00
1546669800: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546670700: LONG -0.09 1.03 LONG:1.00 SHORT:0.00
1546671600: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546672500: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546673400: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546674300: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546675200: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546676100: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546677000: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546677900: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546678800: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546679700: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546680600: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546681500: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546682400: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546683300: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546684200: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546685100: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546686000: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546686900: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546687800: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546688700: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546689600: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546690500: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546691400: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546692300: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546693200: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546694100: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546695000: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546695900: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546696800: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546697700: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546698600: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546699500: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546700400: LONG -0.08 1.03 LONG:1.00 SHORT:0.00
1546701300: SHORT -0.08 1.03 LONG:0.00 SHORT:1.00
1546702200: SHORT -0.08 1.03 LONG:0.00 SHORT:1.00
1546703100: LONG -0.09 1.03 LONG:1.00 SHORT:0.00
1546704000: LONG -0.09 1.03 LONG:1.00 SHORT:0.00
1546704900: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546705800: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546706700: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546707600: LONG -0.11 1.03 LONG:1.00 SHORT:0.00
1546708500: LONG -0.11 1.03 LONG:1.00 SHORT:0.00
1546709400: LONG -0.11 1.03 LONG:1.00 SHORT:0.00
1546710300: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546711200: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546712100: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546713000: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546713900: SHORT -0.09 1.03 LONG:0.00 SHORT:1.00
1546714800: SHORT -0.09 1.03 LONG:0.00 SHORT:1.00
1546715700: SHORT -0.09 1.03 LONG:0.00 SHORT:1.00
1546716600: LONG -0.09 1.03 LONG:1.00 SHORT:0.00
1546717500: LONG -0.09 1.04 LONG:1.00 SHORT:0.00
1546718400: LONG -0.09 1.03 LONG:1.00 SHORT:0.00
1546719300: LONG -0.09 1.03 LONG:1.00 SHORT:0.00
1546720200: LONG -0.09 1.03 LONG:1.00 SHORT:0.00
1546721100: SHORT -0.10 1.03 LONG:0.00 SHORT:1.00
1546722000: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546722900: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546723800: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
1546724700: LONG -0.10 1.03 LONG:1.00 SHORT:0.00
