Timestamp,Close,High,Low,Open,Volume
1514764800,13600.0,13799.99999984,13483.91342101,13799.99999984,2036138.9845366
1514766600,13563.42559841,13700.0,13536.06325647,13600.0,2019439.8679023
1514768400,13600.0,13700.0,13483.91342107,13564.0,1649584.2765076
1514770200,13266.72000005,13619.89999953,13210.99999982,13600.0,1628182.2149929
1514772000,13307.94014966,13444.0,13255.98882504,13301.00000004,1063080.5229984
1514773800,13304.87230192,13377.5,13228.43982279,13300.0,711326.21786397
1514775600,13563.87273861,13628.7995799,13218.01287368,13344.90702919,2482121.9813595
1514777400,13369.40498774,13591.43815188,13309.17946355,13540.00000036,1698067.002661
1514779200,13448.40891972,13464.40774962,13229.86326373,13350.00990055,2148587.6084102
1514781000,13520.12325184,13574.0,13383.55531785,13435.6688104,1465033.6101311
1514782800,13540.0,13590.00000034,13460.99999989,13531.00000016,1283275.2079738
1514784600,13537.04414313,13591.43815183,13460.9999999,13539.99999996,692484.39528682
1514786400,13678.00972938,13700.0,13412.79211077,13519.35180014,1344717.3564236
1514788200,13806.65726879,13820.0,13618.70418701,13678.00972939,1941986.8637406
1514790000,13760.00000031,13891.99999996,13678.00000004,13800.50000011,1333159.0308309
1514791800,13621.87701406,13851.87219394,13607.00000001,13770.99999999,842292.86774535
1514793600,13680.43010144,13760.00000008,13562.234027,13619.99999987,1078689.0492597
1514795400,13450.0,13687.97408793,13390.92993593,13680.43010133,1847287.5163933
1514797200,13478.92815333,13588.18675244,13444.38418817,13454.99999952,831795.11367877
1514799000,13570.97169782,13600.92815337,13451.21708733,13464.0,941850.73836878
1514800800,13537.25827157,13599.99999994,13440.0,13577.0,831909.88689945
1514802600,13577.73214062,13589.17550427,13476.4333926,13515.84869294,961881.39798572
1514804400,13100.0,13577.73214038,13100.0,13558.99999995,2503966.5447775
1514806200,13233.20361876,13244.0,13036.92815333,13101.85818938,2249221.5704536
1514808000,13099.26972528,13281.99999997,13043.22658396,13245.00239662,1428476.4448537
1514809800,13146.29122146,13200.0,13100.0,13112.43769267,2604501.9888734
1514811600,13010.40346213,13155.99999999,12893.56965857,13155.99999999,2123768.4898612
1514813400,12994.93297495,13119.47792946,12927.34840751,13021.41526679,1466819.4027336
1514815200,12908.42418696,13023.27601805,12800.0,12995.73855193,2277335.223604
1514817000,13157.87532278,13200.2067148,12850.0,12915.56743197,2002566.5900108
1514818800,13290.00000007,13300.0,13037.82087199,13157.87532278,2429692.0110611
1514820600,13217.0,13300.0,13155.00000017,13300.0,1019091.6329975
1514822400,13006.00000003,13216.99999984,12970.67639829,13216.99999984,1826189.6944595
1514824200,12963.88141685,13153.5,12951.00000003,13033.0,1507937.5529448
1514826000,13130.0,13156.0,12999.99999992,12999.99999995,1137119.0166462
1514827800,13010.0,13163.99036501,13010.0,13130.00000016,967636.35885654
1514829600,13217.31597913,13233.00529615,12998.46789276,13013.99999992,1230781.3058757
1514831400,13131.64205179,13217.3159791,13053.36491164,13217.3159791,948980.43842143
1514833200,13219.85902167,13239.73969824,12950.85575403,13108.00000022,2567197.9998577
1514835000,13220.90766079,13274.06313447,13089.0,13219.8590214,1881797.1227076
1514836800,13365.00000016,13482.0,13208.67000001,13259.07182761,2076490.8793683
1514838600,13369.99999995,13500.0,13330.00000001,13374.00000012,2572620.5539183
1514840400,13599.99960781,13619.50208562,13360.00000004,13389.2560935,2215857.4539313
1514842200,13501.13121021,13630.00000003,13500.0,13599.99960782,2597518.4817988
1514844000,13518.00000005,13629.99606984,13500.0,13502.13121,1094537.0415652
1514845800,13500.0,13600.0,13500.0,13560.55185339,1732360.6244203
1514847600,13464.76764881,13518.50826584,13365.2785525,13500.0,1669775.2948965
1514849400,13351.7394064,13491.63096701,13250.23912591,13464.76764881,1867931.647874
1514851200,13743.93054821,13743.93054829,13365.71449731,13400.71449717,1632562.1641018
1514853000,13811.0,13923.8701209,13734.58688101,13743.93054822,2572596.2250753
1514854800,13780.83809907,13899.28188816,13700.28098989,13811.0,2467352.4399278
1514856600,13617.00000003,13773.10999967,13600.0,13750.10625107,1496567.8161256
1514858400,13484.58635746,13650.0,13437.66381342,13617.0,2060304.514016
1514860200,13570.93890573,13602.26685828,13431.00000004,13466.5627283,1305221.2772037
1514862000,13351.57366643,13570.9389057,13214.70198015,13570.40830162,1876047.7627093
1514863800,13335.44332961,13450.97969995,13306.97969993,13351.57366643,1058080.978139
1514865600,13000.0,13384.99999996,12918.92797428,13335.4433296,4118061.8200429
1514867400,13074.99999976,13162.30825273,12875.0,13000.13,2209752.6734266
1514869200,13158.28763677,13172.2999997,13051.94747091,13061.67287589,771895.06880582
1514871000,13079.16846938,13170.19175679,13049.88052906,13159.28763676,972368.2647589
1514872800,13175.0,13199.98999999,13007.73924439,13079.16846934,1011674.1186098
1514874600,13271.8852675,13322.72846241,13170.00000014,13175.0,720259.4662657
1514876400,13245.0,13299.34938396,13160.04194658,13290.10078736,796670.49187881
1514878200,13350.7,13374.0,13216.7294225,13248.99130016,776775.36887943
1514880000,13394.46384557,13450.0,13325.19877047,13350.7,1284073.9193158
1514881800,13405.71909232,13437.51999996,13353.99058101,13377.1987704,1646171.5120164
1514883600,13500.0,13550.71909264,13356.000001,13405.71909,1498738.4044004
1514885400,13497.99999992,13532.29104962,13429.17283895,13500.00000002,1121691.2626072
1514887200,13590.0,13633.42114636,13471.1951197,13497.99999989,1010401.0297599
1514889000,13654.41000004,13700.33815717,13574.77766099,13600.00000013,1958630.1754608
1514890800,13510.00000009,13654.41000004,13477.0,13654.41000004,1377712.7358566
1514892600,13524.80958873,13550.1272793,13400.5091172,13500.15901751,1140174.0977602
1514894400,13590.00000003,13635.47896353,13497.80958888,13524.80958867,1128013.3931089
1514896200,13579.79748722,13608.02894569,13489.32978823,13590.00000006,1424090.0886843
1514898000,13780.39527325,13830.00000003,13507.71326684,13586.99999998,3124767.3595142
1514899800,13953.31939007,13998.00000014,13753.43800004,13795.0,2762699.6107647
1514901600,13867.67901409,13977.319379,13771.679014,13953.31939007,1949099.5375865
1514903400,13799.99999994,13889.0,13730.67901416,13867.67901409,1673256.2703634
1514905200,13659.99999999,13826.679014,13650.0,13799.99999994,1329098.8764777
1514907000,13735.5795016,13780.70012699,13583.0,13660.0,1708815.6065155
1514908800,13831.03367883,13899.24556068,13715.27411687,13735.5795016,1705882.1782285
1514910600,13685.57306255,13873.15704415,13614.31888564,13833.60813262,1148647.4200947
1514912400,13785.18027619,13800.0,13609.84896185,13647.59100045,2445480.1905082
1514914200,13890.99999977,13893.7300001,13711.53000001,13774.96007503,2125788.2793173
1514916000,14426.56492652,14500.0,13859.2542573,13893.73000007,5541384.1467716
1514917800,14671.7999996,15000.51392825,14408.57687115,14426.56492652,10841012.399604
1514919600,15189.58990879,15325.0,14574.37357677,14631.5000001,7112566.6502988
1514921400,14831.65720003,15189.58990876,14750.83378812,15100.0,5559362.6386018
1514923200,15183.0,15249.39470132,14820.0000004,14820.00000045,3595053.0008305
1514925000,14850.00000096,15195.12378057,14814.25616328,15195.12378057,3237254.2542663
1514926800,14720.27338127,15016.00004997,14720.27338127,14850.00000093,2024181.1054049
1514928600,14772.29481431,14879.51034499,14720.27338127,14720.27338127,2255937.567648
1514930400,14950.1,15050.70607237,14772.29481431,14772.29481431,1897799.5745644
1514932200,14843.16539392,14986.08843086,14791.28022437,14950.1,1122186.6586851
1514934000,14709.99999998,14839.99999996,14000.67705648,14839.99999996,4885410.207192
1514935800,14738.00000001,14900.0,14599.28795497,14701.86196659,1742504.0953655
1514937600,14876.0719999,14987.10000001,14702.37000016,14731.20000023,2137478.3996416
1514939400,14799.38832409,14904.0,14710.41532509,14876.0719999,1418494.6760009
1514941200,14781.5502499,14875.33645432,14700.0,14764.47696948,1466711.5514195
1514943000,14789.74700007,14892.68623509,14674.10136356,14781.5502499,2148663.3696206
1514944800,14845.99999994,14850.4349048,14617.85128976,14846.28957256,2618556.9419063
1514946600,15024.0,15190.43782802,14771.2971249,14845.99999995,3087504.1280907
1514948400,15156.0798035,15280.0,15020.0,15076.66424278,2633162.2098434
1514950200,14820.26932,15172.6468398,14807.00647178,15124.6001,2028619.3465943
1514952000,15044.50000019,15092.59253922,14820.0,14820.26932,1401881.1147615
1514953800,15068.99999999,15190.99999999,15035.45111265,15044.5000002,1653249.2502167
1514955600,15123.0,15150.0,15000.00000001,15070.006131,828100.15781645
1514957400,15119.96969909,15176.22033883,15050.72501581,15125.08830001,1129060.1065257
1514959200,15080.0,15159.777777,15050.0,15087.6971226,1199866.915284
1514961000,15393.00000002,15393.00000002,15063.40000079,15080.0,1797687.3168501
1514962800,15333.19999989,15440.725015,15303.10000001,15393.0000495,1414437.329134
1514964600,15249.12694704,15429.99999996,15223.12694671,15310.00000067,2486890.5759865
1514966400,15095.51279983,15300.56347375,15054.59484262,15274.563474,2074168.2270095
1514968200,15119.99999986,15267.99999989,15050.0,15095.5127998,2525525.7333794
1514970000,14850.69784094,15123.55821915,14699.96155376,15093.2625182,3227421.7860704
1514971800,14774.0,14991.47399053,14691.16150769,14820.71755153,3322342.4071007
1514973600,14620.00000007,14924.56672406,14476.14012492,14807.17800023,4527348.3465915
1514975400,14668.99999977,14750.25959049,14556.0,14620.00000008,2654202.9022187
1514977200,14667.99999922,14810.0,14617.0,14668.99999974,2012350.449937
1514979000,14869.99999841,14874.99999973,14625.00000011,14667.99999908,1879678.6655793
1514980800,14800.63581004,14902.0118291,14756.95928219,14869.99999841,1772163.3883395
1514982600,14564.36207735,14829.64335988,14534.79675245,14800.63581004,1693852.655317
1514984400,14752.54941487,14779.99999999,14552.27,14552.27971657,1876270.0245554
1514986200,14888.01000047,14959.53277541,14730.00000002,14752.54941487,1742884.1817594
1514988000,15040.0,15053.24871817,14851.0,14898.99999997,2476262.9837187
1514989800,14814.77232556,15054.62005272,14795.69832447,15040.0,3187138.389445
1514991600,15001.00000015,15071.71933403,14715.68149792,14847.99999999,3847825.3389686
1514993400,15076.29546095,15128.87968334,14935.18,15002.51494154,3348245.0054806
1514995200,15172.96321856,15217.97710163,15046.53049638,15076.29546095,2403259.2462978
1514997000,15106.80799127,15157.13349822,15000.00000005,15151.58071454,2005651.5972111
1514998800,15097.54344997,15131.29676093,14969.00000004,15106.80799127,1611684.5014785
1515000600,14900.0,15092.65344478,14887.0,15051.0000003,2006440.8527599
1515002400,14841.0,14951.75400878,14800.0,14900.0,2947430.2587632
1515004200,14750.99999997,14894.65065523,14750.0,14876.72606412,2317952.9597608
1515006000,14881.96567965,14898.99999996,14716.95299221,14750.99999997,2249716.5137319
1515007800,14761.28755651,14900.96567975,14727.0,14898.99999983,2693629.5087981
1515009600,14809.99999986,14932.05050107,14716.95299222,14761.28755651,2865298.8815151
1515011400,14999.99999982,15000.0,14780.29590689,14809.99999984,1875291.081641
1515013200,14933.99999994,15032.08199762,14873.79821944,14971.98349003,2710549.3053124
1515015000,15025.077643,15097.14662982,14901.3980607,14933.9999999,2524559.620129
1515016800,15045.0,15050.07764199,14939.99999999,15025.077643,1351965.1812748
1515018600,14871.4440256,15070.53648186,14870.99999999,15045.99000021,1369827.5142514
1515020400,14980.27303737,14991.27303736,14826.18900207,14871.4440256,1410829.9224808
1515022200,15150.0,15150.0,14971.0,14980.27303737,2074252.6941166
1515024000,15067.99999962,15184.99999999,15012.70457451,15150.0,2985967.0944551
1515025800,15111.0,15171.75976436,14995.53000001,15067.99999952,1909145.6037853
1515027600,15111.60848319,15125.15515398,14924.01639412,15111.41565102,2571858.159774
1515029400,15303.69816134,15379.99999999,15004.82983988,15031.52915179,3689869.9091389
1515031200,15298.99999966,15400.00000004,15151.0,15303.69816134,2910738.1288396
1515033000,15181.50000065,15317.99999995,15170.0,15288.61457422,1653113.1767492
1515034800,15193.60904946,15243.42379768,15088.03259051,15181.50000065,2237792.2032314
1515036600,15091.53818126,15209.99999975,15060.96000004,15193.60904946,1344057.272946
1515038400,14905.0,15078.5394849,14722.0,15070.36909735,3195009.4277712
1515040200,14891.78553981,14988.99999994,14818.30365514,14905.00000003,915953.08191553
1515042000,14760.00000004,14945.23111604,14750.0,14891.78553978,1516528.1863766
1515043800,14888.99999917,14918.06499926,14750.00000122,14750.00000123,1255479.6776594
1515045600,15025.63999965,15050.0,14850.00000004,14888.99999917,1153829.1621534
1515047400,14889.99999974,15052.29232739,14850.00000019,15025.63999965,1827089.5846592
1515049200,14866.18389611,14901.71028958,14701.0,14889.99999974,2002881.7434432
1515051000,14771.1500003,14896.3012865,14700.99999997,14830.28822149,1504046.889397
1515052800,14579.0,14848.73315724,14579.0,14802.7454899,2198527.1145291
1515054600,14399.8486291,14579.69398575,14301.99999925,14578.49580265,3968718.2793085
1515056400,14450.00000002,14466.6362604,14083.91135919,14399.84862891,5075780.2614558
1515058200,14455.16883171,14552.23714909,14200.0,14450.00000001,3272629.5087344
1515060000,14435.86999975,14561.0,14316.01543016,14455.16883174,2760905.0766746
1515061800,14399.99999997,14599.99999999,14261.0,14435.86999975,1692522.5199756
1515063600,14445.87339557,14454.2029398,14250.0,14399.99999988,2805622.0625728
1515065400,14531.1042005,14577.54321872,14402.16,14445.87339554,1722330.6147716
1515067200,14400.83650593,14590.77610518,14400.0,14539.99999978,1513345.0166472
1515069000,14349.99999999,14428.13524469,14172.69397638,14400.0,2238400.1753942
1515070800,14569.9899999,14574.05815514,14336.23493461,14349.99999999,1230424.0553048
1515072600,14545.66625722,14623.54976205,14429.9614076,14550.00000001,1851904.9198844
1515074400,14519.21380997,14588.99999999,14456.405358,14545.66625722,1554551.7981193
1515076200,14558.59101348,14655.0,14471.00000005,14519.21380997,1716728.0078134
1515078000,14420.0,14646.0,14336.8234525,14604.99999997,2639476.1498236
1515079800,14449.14448982,14548.52450934,14330.3473933,14336.82345251,2289910.8586991
1515081600,14450.00000023,14500.11,14350.00000002,14479.99999996,1639038.6900672
1515083400,14554.9999999,14578.0,14450.0,14498.99999973,1654958.0223491
1515085200,14712.01010256,14718.0,14530.00000003,14554.9999999,1566080.966746
1515087000,14730.38468603,14750.0,14650.0,14715.01010256,1273276.1105021
1515088800,14838.93103317,14971.02997682,14680.64444794,14730.38468602,2449405.6900152
1515090600,14753.31074749,14914.17227783,14753.31074748,14870.0,1634781.8675858
1515092400,14878.61197787,14890.00000001,14681.03058647,14757.76782692,3281155.2114026
1515094200,14990.57200279,15064.37,14849.4052052,14878.61197789,5154153.6059915
1515096000,15088.99999989,15112.0,14955.68149636,14989.99999993,3483552.2613934
1515097800,14828.28231106,15126.60980031,14806.40461616,15088.99999989,4339811.2946473
1515099600,15000.30018028,15049.99999999,14633.18949809,14845.55929932,3472802.0909777
1515101400,14856.84810829,15100.77276798,14856.84810825,15014.17544233,3391652.2056041
1515103200,14900.0,14936.84709657,14785.49619663,14862.84810823,1541614.7515672
1515105000,15004.16591188,15093.99999999,14831.76555675,14900.0,1671646.0785372
1515106800,15032.35347291,15062.14177929,14928.47478408,15004.16591182,1111201.7461467
1515108600,15167.62803252,15217.39,14995.785175,15032.35347291,2315203.7148482
1515110400,14965.9877589,15178.0,14908.27338111,15167.62803252,1640642.6780524
1515112200,15029.99999951,15064.7013174,14960.0,14960.0,852993.28983052
