Timestamp,Close,High,Low,Open,Volume
1514871900,13079.16846938,13133.32011078,13055.0,13093.00001996,387766.57904231
1514872800,13068.99999999,13125.31348922,13007.73924439,13079.16846934,602662.65829175
1514873700,13175.0,13199.98999999,13058.05335802,13069.99999896,409011.46031808
1514874600,13288.00000003,13312.85812499,13170.00000014,13175.0,377403.75167713
1514875500,13271.8852675,13322.72846241,13249.34938474,13288.00000003,342855.71458856
1514876400,13219.68579908,13299.34938396,13215.04169224,13290.10078736,576550.5567771
1514877300,13245.0,13258.76764492,13160.04194658,13220.0,220119.93510171
1514878200,13299.9999999,13300.0,13216.7294225,13248.99130016,383110.77589118
1514879100,13350.7,13374.0,13267.31503127,13299.99999968,393664.59298825
1514880000,13385.94925662,13407.84689398,13325.19877047,13350.7,609437.87754564
1514880900,13394.46384557,13450.0,13377.19877038,13399.0,674636.04177013
1514881800,13424.73552502,13437.51999996,13353.99058104,13377.1987704,1006395.8917491
1514882700,13405.71909232,13424.73552491,13353.99058101,13424.73552491,639775.62026732
1514883600,13539.40272235,13550.71909264,13356.000001,13405.71909,732988.66163394
1514884500,13500.0,13550.40272239,13434.0720719,13520.00000016,765749.74276646
1514885400,13473.00000001,13515.20959967,13429.17283895,13500.00000002,566477.30760867
1514886300,13497.99999992,13532.29104962,13465.498,13473.00000001,555213.9549985
1514887200,13597.53824989,13597.53824992,13471.1951197,13497.99999989,584023.1074025
1514888100,13590.0,13633.42114636,13577.42114639,13592.23899896,426377.92235742
1514889000,13622.00000096,13650.0,13577.42114675,13600.00000013,1065726.9967675
1514889900,13654.41000004,13700.33815717,13574.77766099,13642.77765984,892903.17869331
1514890800,13537.0300007,13654.41000004,13515.0,13654.41000004,747066.60201164
1514891700,13510.00000009,13572.6631967,13477.0,13572.6631967,630646.1338449
1514892600,13450.00000036,13500.15901751,13400.5091172,13500.15901751,597181.41973298
1514893500,13524.80958873,13550.1272793,13450.00000037,13450.00000037,542992.67802717
1514894400,13590.0,13635.47896353,13497.80958888,13524.80958867,609374.96790401
1514895300,13590.00000003,13619.6340891,13511.49211896,13590.0,518638.42520494
1514896200,13550.81225223,13608.02894569,13531.05707503,13590.00000006,776517.2302371
1514897100,13579.79748722,13599.99999993,13489.32978823,13542.31440587,647572.85844716
1514898000,13760.00000011,13799.0,13507.71326684,13586.99999998,1851833.2294317
1514898900,13780.39527325,13830.00000003,13707.07587093,13760.00000011,1272934.1300825
1514899800,13900.0,13900.0,13753.43800004,13795.0,1285715.717513
1514900700,13953.31939007,13998.00000014,13874.15361231,13899.99999999,1476983.8932517
1514901600,13835.06020891,13977.319379,13800.71813236,13953.31939007,1221418.11025
1514902500,13867.67901409,13878.42136298,13771.679014,13858.734851,727681.42733654
1514903400,13830.67901409,13889.0,13830.67901409,13867.67901409,722153.04743966
1514904300,13799.99999994,13843.951803,13730.67901416,13830.67901412,951103.22292371
1514905200,13823.75649009,13826.679014,13770.00000012,13799.99999994,501891.63653438
1514906100,13659.99999999,13825.999999,13650.0,13823.75649009,827207.23994336
1514907000,13648.4636424,13715.27411782,13583.0,13660.0,1109422.0094323
1514907900,13735.5795016,13780.70012699,13637.27411863,13657.50000003,599393.59708322
1514908800,13830.58470222,13841.43150859,13715.27411687,13735.5795016,871167.65272847
1514909700,13831.03367883,13899.24556068,13825.03367888,13835.0,834714.52550001
1514910600,13741.6666,13873.15704415,13741.6666,13833.60813262,530481.71907646
1514911500,13685.57306255,13790.4347788,13614.31888564,13741.6666,618165.7010182
1514912400,13720.0,13800.0,13609.84896185,13647.59100045,1576930.137474
1514913300,13785.18027619,13795.7827968,13671.05825526,13720.00000001,868550.05303417
1514914200,13766.31369432,13850.0,13711.53000001,13774.96007503,1145853.8523265
1514915100,13890.99999977,13893.7300001,13750.19572436,13766.31369433,979934.42699085
1514916000,14146.27099985,14205.0,13859.2542573,13893.73000007,2932834.9777726
1514916900,14426.56492652,14500.0,14080.00000009,14146.27099985,2608549.1689991
1514917800,14780.0,14780.0,14408.57687115,14426.56492652,3965990.6541845
1514918700,14671.7999996,15000.51392825,14478.858637,14780.0,6875021.7454199
1514919600,14925.89620401,14925.89620401,14574.37357677,14631.5000001,1930064.5826296
1514920500,15189.58990879,15325.0,14900.0,14925.89620401,5182502.0676692
1514921400,14915.23640951,15189.58990876,14792.34474284,15100.0,3397617.666609
1514922300,14831.65720003,15000.00000001,14750.83378812,14915.23640951,2161744.9719928
1514923200,15196.00000012,15220.1,14820.0000004,14820.00000045,1876126.9308499
1514924100,15183.0,15249.39470132,15030.00641669,15210.0,1718926.0699805
1514925000,15030.00000001,15195.12378057,14962.5169162,15195.12378057,2089963.5951025
1514925900,14850.00000096,15030.73491838,14814.25616328,15030.0,1147290.6591638
1514926800,15000.02999995,15016.00004997,14812.66936796,14850.00000093,788752.03622351
1514927700,14720.27338127,15009.37293934,14720.27338127,15000.02999995,1235429.0691814
1514928600,14733.00000015,14822.72103879,14720.27338127,14720.27338127,1276679.4966541
1514929500,14772.29481431,14879.51034499,14724.65630011,14733.00000016,979258.07099392
1514930400,14970.27338129,14974.99999999,14772.29481431,14772.29481431,954844.79271534
1514931300,14950.1,15050.70607237,14950.0,14960.99999991,942954.78184904
1514932200,14810.30350937,14986.08843086,14791.28022437,14950.1,745798.50026592
1514933100,14843.16539392,14877.415325,14805.1,14810.30350938,376388.15841922
1514934000,14754.9613941,14839.99999996,14000.67705648,14839.99999996,3931321.9283517
1514934900,14709.99999998,14760.99999988,14607.3183848,14754.9613941,954088.27884025
1514935800,14741.47000008,14768.0,14599.28795497,14701.86196659,833661.82591388
1514936700,14738.00000001,14900.0,14702.37000001,14741.47000013,908842.26945165
1514937600,14809.99999999,14821.0591792,14702.37000016,14731.20000023,510385.33010553
1514938500,14876.0719999,14987.10000001,14809.00000001,14809.99999999,1627093.0695361
1514939400,14725.11142903,14904.0,14710.41532509,14876.0719999,1046341.2373061
1514940300,14799.38832409,14799.38832409,14720.0,14725.11142907,372153.43869487
1514941200,14820.11170046,14874.65693005,14761.0,14764.47696948,811656.61320252
1514942100,14781.5502499,14875.33645432,14700.0,14832.65933777,655054.93821693
1514943000,14769.93225018,14814.66984156,14674.10136356,14781.5502499,990987.51669323
1514943900,14789.74700007,14892.68623509,14769.93224883,14800.0,1157675.8529274
1514944800,14778.2008788,14846.28957256,14617.85128976,14846.28957256,1958995.7935801
1514945700,14845.99999994,14850.4349048,14742.90124121,14778.2008788,659561.14832622
1514946600,14996.00000001,14996.00000001,14771.2971249,14845.99999995,743016.41941728
1514947500,15024.0,15190.43782802,14940.00000013,14996.00000001,2344487.7086734
1514948400,15225.00000008,15225.00000009,15020.0,15076.66424278,721666.49223924
1514949300,15156.0798035,15280.0,15112.857942,15210.23062634,1911495.7176042
1514950200,14998.0,15172.6468398,14941.66881538,15124.6001,1036182.5585496
1514951100,14820.26932,14998.0,14807.00647178,14998.0,992436.78804471
1514952000,14917.54198262,15023.99999995,14820.0,14820.26932,794848.49538224
1514952900,15044.50000019,15092.59253922,14917.54198328,14939.99999997,607032.61937922
1514953800,15120.0,15150.0,15035.45111265,15044.5000002,749392.33251699
1514954700,15068.99999999,15190.99999999,15068.99999999,15120.0,903856.91769974
1514955600,15128.44941033,15150.0,15000.00000001,15070.006131,482616.88430723
1514956500,15123.0,15149.08026133,15069.0802613,15149.08026132,345483.27350922
1514957400,15100.00000003,15176.22033883,15100.00000003,15125.08830001,583309.49317388
1514958300,15119.96969909,15154.99999999,15050.72501581,15100.00000006,545750.61335182
1514959200,15063.39492605,15119.96969871,15050.0,15087.6971226,693401.39033461
1514960100,15080.0,15159.777777,15051.0,15087.68201116,506465.52494934
1514961000,15298.50749999,15298.50749999,15063.40000079,15080.0,748786.99168765
1514961900,15393.00000002,15393.00000002,15282.08830033,15298.50749999,1048900.3251624
1514962800,15413.2624,15432.99999999,15346.31934147,15393.0000495,829136.56377173
1514963700,15333.19999989,15440.725015,15303.10000001,15413.2624,585300.76536229
1514964600,15295.00000013,15429.99999996,15273.99999999,15310.00000067,1100596.6098755
1514965500,15249.12694704,15355.36548671,15223.12694671,15299.0,1386293.966111
1514966400,15149.999999,15300.56347375,15087.68201117,15274.563474,1318268.3775014
1514967300,15095.51279983,15170.00000027,15054.59484262,15105.0,755899.8495081
1514968200,15190.7748,15250.54341505,15070.00000021,15095.5127998,790095.37570759
1514969100,15119.99999986,15267.99999989,15050.0,15210.00000033,1735430.3576718
1514970000,14952.38310003,15123.55821915,14900.99999958,15093.2625182,932290.13991404
1514970900,14850.69784094,15000.0,14699.96155376,14952.38310006,2295131.6461564
1514971800,14904.00000015,14971.31093885,14820.7175515,14820.71755153,1788167.0490923
1514972700,14774.0,14991.47399053,14691.16150769,14904.00000015,1534175.3580083
1514973600,14630.00000003,14924.56672406,14579.15117192,14807.17800023,2092339.1435827
1514974500,14620.00000007,14691.4,14476.14012492,14629.000001,2435009.2030087
1514975400,14650.00000002,14734.70527926,14599.99999993,14620.00000008,1157867.8763464
1514976300,14668.99999977,14750.25959049,14556.0,14650.00000003,1496335.0258723
1514977200,14675.79600033,14810.0,14640.00000011,14668.99999974,1318493.3380453
1514978100,14667.99999922,14728.28886703,14617.0,14675.79600034,693857.11189172
1514979000,14801.0,14836.28156633,14625.00000011,14667.99999908,676499.28898268
1514979900,14869.99999841,14874.99999973,14762.397,14801.00000002,1203179.3765966
1514980800,14798.9999999,14902.0118291,14756.95928219,14869.99999841,1166354.8078539
1514981700,14800.63581004,14887.4381514,14771.00000644,14771.00000644,605808.58048552
1514982600,14686.00000009,14829.64335988,14650.0,14800.63581004,833634.3409337
1514983500,14564.36207735,14741.33567579,14534.79675245,14714.09627096,860218.31438331
1514984400,14702.0,14704.004,14552.27,14552.27971657,1266852.2312261
1514985300,14752.54941487,14779.99999999,14660.94558659,14701.99999999,609417.79332937
1514986200,14803.12691354,14905.61058574,14730.00000002,14752.54941487,901752.61139932
1514987100,14888.01000047,14959.53277541,14803.12691358,14803.12691358,841131.57036005
1514988000,14950.0,15013.98135955,14851.0,14898.99999997,1354446.4803776
1514988900,15040.0,15053.24871817,14901.7657905,14949.99999996,1121816.5033412
1514989800,14962.44735581,15054.62005272,14816.10699052,15040.0,1944066.4969936
1514990700,14814.77232556,14992.82464998,14795.69832447,14927.57698937,1243071.8924514
1514991600,14984.36207742,14999.87109999,14715.68149792,14847.99999999,1593220.6707864
1514992500,15001.00000015,15071.71933403,14907.18241418,14996.99999999,2254604.6681822
1514993400,14995.0,15052.13292068,14935.18,15002.51494154,1496682.2359872
1514994300,15076.29546095,15128.87968334,14983.5276411,14990.0,1851562.7694935
1514995200,15199.99999998,15199.99999999,15073.0,15076.29546095,1092963.1497137
1514996100,15172.96321856,15217.97710163,15046.53049638,15175.26315542,1310296.0965841
1514997000,15099.0,15157.13349822,15012.35305863,15151.58071454,1389771.7066969
1514997900,15106.80799127,15120.87426257,15000.00000005,15083.06652755,615879.8905142
1514998800,15049.69999991,15131.29676093,14969.00000004,15106.80799127,779519.17212059
1514999700,15097.54344997,15118.35671153,14999.16160421,15049.69999991,832165.32935795
1515000600,15019.9999999,15092.65344478,14977.51281903,15051.0000003,817996.88774223
1515001500,14900.0,15070.0,14887.0,15010.0000001,1188443.9650177
1515002400,14871.00000038,14951.75400878,14800.49712899,14900.0,1914052.3109552
1515003300,14841.0,14939.37243288,14800.0,14871.00000042,1033377.947808
1515004200,14887.99999765,14894.65065523,14770.0,14876.72606412,860279.87276259
1515005100,14750.99999997,14890.34294898,14750.0,14887.99999768,1457673.0869982
1515006000,14834.66361627,14855.87096835,14716.95299221,14750.99999997,1096440.6715823
1515006900,14881.96567965,14898.99999996,14720.000001,14834.66361619,1153275.8421496
1515007800,14869.0,14900.96567975,14727.0,14898.99999983,1464968.0341759
1515008700,14761.28755651,14870.68709773,14730.0,14870.68709773,1228661.4746222
1515009600,14770.00000003,14844.04892468,14716.95299222,14761.28755651,1101635.5529502
1515010500,14809.99999986,14932.05050107,14750.0,14770.00000003,1763663.328565
1515011400,14820.0,14845.82347785,14780.29590689,14809.99999984,1051218.1268108
1515012300,14999.99999982,15000.0,14800.21997396,14820.0,824072.95483018
1515013200,14941.08374982,15032.08199762,14903.84361156,14971.98349003,858868.93932354
1515014100,14933.99999994,14988.59999965,14873.79821944,14913.19279053,1851680.3659888
1515015000,15003.00000027,15068.20263559,14901.3980607,14933.9999999,1050069.7530005
1515015900,15025.077643,15097.14662982,14959.98727019,15019.65023603,1474489.8671285
1515016800,14967.98349039,15050.07764199,14939.99999999,15025.077643,804414.25233962
1515017700,15045.0,15047.0,14970.0,14977.98349051,547550.92893514
1515018600,14989.81022567,15070.53648186,14970.00100003,15045.99000021,778510.74206542
1515019500,14871.4440256,15000.0,14870.99999999,14979.81022567,591316.77218594
1515020400,14903.41999785,14933.19412275,14826.18900207,14871.4440256,590991.680581
1515021300,14980.27303737,14991.27303736,14845.50543712,14872.93120747,819838.24189979
1515022200,15030.99999996,15042.51612429,14971.0,14980.27303737,1027527.1474743
1515023100,15150.0,15150.0,15000.0,15038.097834,1046725.5466424
1515024000,15123.0,15184.99999999,15066.68184448,15150.0,1304723.9577961
1515024900,15067.99999962,15143.42044647,15012.70457451,15104.82733808,1681243.136659
1515025800,15091.55766927,15115.75724095,14995.53000001,15067.99999952,1036276.4148736
1515026700,15111.0,15171.75976436,15035.72928187,15091.55766927,872869.18891169
1515027600,14941.0,15120.0,14940.0,15111.41565102,1340128.7527179
1515028500,15111.60848319,15125.15515398,14924.01639412,14998.79911851,1231729.4070561
1515029400,15108.0,15125.17234075,15004.82983988,15031.52915179,865569.378465
1515030300,15303.69816134,15379.99999999,15088.82797197,15108.0,2824300.5306739
1515031200,15203.698161,15400.00000004,15151.0,15303.69816134,2086115.3563
1515032100,15298.99999966,15318.87339948,15151.00000007,15151.0000001,824622.77253967
1515033000,15241.5817,15317.99999995,15227.42853721,15288.61457422,785778.7361196
1515033900,15181.50000065,15259.99996956,15170.0,15241.5817,867334.44062958
1515034800,15140.61423303,15243.42379768,15101.37513549,15181.50000065,867760.06057133
1515035700,15193.60904946,15212.49999989,15088.03259051,15167.0,1370032.14266
1515036600,15090.00000071,15209.99999975,15060.96000004,15193.60904946,839756.33551233
1515037500,15091.53818126,15170.0,15070.36909734,15149.37226,504300.93743372
1515038400,14924.27832693,15078.5394849,14722.0,15070.36909735,2466942.1822342
1515039300,14905.0,14998.99999979,14873.10156689,14980.0,728067.24553697
1515040200,14906.97051733,14933.36389333,14818.30365514,14905.00000003,492682.79942319
1515041100,14891.78553981,14988.99999994,14850.00000011,14906.97051733,423270.28249233
1515042000,14870.3766867,14945.23111604,14828.2823108,14891.78553978,895003.41718081
1515042900,14760.00000004,14883.3647621,14750.0,14870.0,621524.76919579
1515043800,14884.00000001,14918.06499926,14750.00000122,14750.00000123,418781.59249677
1515044700,14888.99999917,14908.39119395,14852.23108441,14884.00000002,836698.0851626
1515045600,15025.0,15050.0,14850.00000004,14888.99999917,554485.15501902
1515046500,15025.63999965,15045.27322113,14974.88373043,15025.0,599344.00713439
1515047400,14999.99999984,15038.3190904,14910.85085022,15025.63999965,1064087.780766
1515048300,14889.99999974,15052.29232739,14850.00000019,15000.0,763001.80389325
1515049200,14800.00000006,14901.71028958,14800.0,14889.99999974,899901.08891122
1515050100,14866.18389611,14900.0,14701.0,14813.99999999,1102980.6545319
1515051000,14859.00000002,14896.3012865,14800.0,14830.28822149,707284.45298014
1515051900,14771.1500003,14858.99999999,14700.99999997,14858.99999999,796762.43641689
1515052800,14799.70299975,14848.73315724,14741.50755589,14802.7454899,931139.00552884
1515053700,14579.0,14831.6221345,14579.0,14799.7029997,1267388.1090003
1515054600,14357.20748754,14579.69398575,14302.29232742,14578.49580265,2293425.2279748
1515055500,14399.8486291,14488.91368403,14301.99999925,14357.20748753,1675293.0513337
1515056400,14401.0,14421.43773715,14083.91135919,14399.84862891,3877315.9457316
1515057300,14450.00000002,14466.6362604,14275.06252778,14411.56133615,1198464.3157242
1515058200,14415.82464645,14469.41735824,14336.89,14450.00000001,931011.09160057
1515059100,14455.16883171,14552.23714909,14200.0,14415.82464612,2341618.4171339
1515060000,14400.0,14561.0,14376.64683526,14455.16883174,1860772.5442402
1515060900,14435.86999975,14489.63063409,14316.01543016,14418.80992694,900132.5324344
1515061800,14544.00000001,14562.31093235,14261.0,14435.86999975,845779.52591989
1515062700,14399.99999997,14599.99999999,14399.99999996,14563.02815835,846742.99405566
1515063600,14270.00000001,14445.99999991,14250.0,14399.99999988,1618791.8858952
1515064500,14445.87339557,14454.2029398,14250.0,14284.25999996,1186830.1766776
1515065400,14540.15357626,14540.15357626,14402.16,14445.87339554,949099.12848909
1515066300,14531.1042005,14577.54321872,14500.9999999,14520.5301763,773231.48628248
1515067200,14536.09638602,14590.77610518,14506.0807047,14539.99999978,554896.31635038
1515068100,14400.83650593,14570.7,14400.0,14538.0,958448.70029684
1515069000,14225.3577408,14428.13524469,14200.0,14400.0,1205315.4571708
1515069900,14349.99999999,14426.66281523,14172.69397638,14200.0,1033084.7182234
1515070800,14430.99999959,14460.99,14336.23493461,14349.99999999,636035.5942244
1515071700,14569.9899999,14574.05815514,14382.87087541,14411.0000003,594388.46108037
1515072600,14531.00001101,14623.54976205,14429.9614076,14550.00000001,804900.95275222
1515073500,14545.66625722,14589.0,14515.00000003,14531.00001101,1047003.9671322
1515074400,14480.00000004,14588.99999999,14468.0,14545.66625722,982087.70023878
1515075300,14519.21380997,14531.01549988,14456.405358,14480.00000005,572464.09788055
1515076200,14530.00000003,14544.99999995,14471.00000005,14519.21380997,527049.91340273
1515077100,14558.59101348,14655.0,14493.0,14530.00000003,1189678.0944106
1515078000,14558.38391628,14646.0,14457.517,14604.99999997,1431598.8764101
1515078900,14420.0,14639.99999996,14336.8234525,14588.5245093,1207877.2734135
1515079800,14510.99999989,14548.52450934,14330.3473933,14336.82345251,1177502.4054325
1515080700,14449.14448982,14510.99999989,14369.0,14509.0,1112408.4532666
1515081600,14389.99999997,14479.99999996,14350.00000002,14479.99999996,794952.63282481
1515082500,14450.00000023,14500.11,14365.1758669,14389.99999997,844086.05724242
1515083400,14514.99999992,14570.6500446,14455.65004464,14498.99999973,702861.54595579
1515084300,14554.9999999,14578.0,14450.0,14514.99999992,952096.47639333
1515085200,14628.76671033,14631.30947369,14530.00000003,14554.9999999,710705.09459598
1515086100,14712.01010256,14718.0,14600.0,14620.0,855375.87215
1515087000,14707.35099989,14729.3819993,14650.0,14715.01010256,680019.71817519
1515087900,14730.38468603,14750.0,14660.0754053,14712.01010253,593256.39232688
