1514844000,"(0.008284958558187934, -0.0013315579264635154, 0.0012494352937806859, -0.5786220389826734)"
1514845800,"(0.007407407407407408, 0.0, -0.0013315579264635154, 0.58273366604661)"
1514847600,"(0.003991202702614003, -0.00738884612827265, -0.002609803791851812, -0.03612719467388199)"
1514849400,"(0.010477403456731978, -0.007602026777226239, -0.008394370059552406, 0.11867246663856208)"
1514851200,"(5.820689626401364e-12, -0.027518769072160297, 0.029373786431302618, -0.12600540498368212)"
1514853000,"(0.008172479972485639, -0.005532772354644843, 0.0048799323857711355, 0.5758029198788189)"
1514854800,"(0.008594817545820537, -0.005845588533939567, -0.002183904201723215, -0.040909562146472976)"
1514856600,"(0.011464346011577807, -0.0012484394528870632, -0.011888834181359165, -0.39345194796354566)"
1514858400,"(0.012266868122987579, -0.0034797169743395065, -0.009724142070184925, 0.3766863698498033)"
1514860200,"(0.002308458741699347, -0.01031165983887188, 0.006403796600125334, -0.36649108501950123)"
1514862000,"(0.01642991640914605, -0.010251352364863102, -0.01616433769423114, 0.43734077544961264)"
1514863800,"(0.008663856722593021, -0.002134434452343953, -0.0012081225197114603, -0.43600530904875834)"
1514865600,"(0.029615384612307723, -0.006236309670769165, -0.025154269064694815, 2.8920100683464987)"
1514867400,"(0.006677495447158795, -0.015296367094735896, 0.005769230750769286, -0.46339982982490047)"
1514869200,"(0.001064907784113551, -0.008081611285258637, 0.006369991358434204, -0.6506871207405921)"
1514871000,"(0.006959409355655698, -0.0022392815253177, -0.0060128771747553125, 0.2597156065049454)"
1514872800,"(0.0018967741927894343, -0.012695313518785521, 0.00732703541852481, 0.04042280612751785)"
1514874600,"(0.003830894698472386, -0.007676774271813113, 0.007353720493358621, -0.2880519002942863)"
1514876400,"(0.0041033887474518395, -0.006414349069082634, -0.0020257308557237214, 0.1060881934801568)"
1514878200,"(0.0017452268420381906, -0.010034723085680916, 0.007980369950924932, -0.024972837832189287)"
1514880000,"(0.004146202122779787, -0.005171171903450872, 0.0032780187982652466, 0.653082693865789)"
1514881800,"(0.002372189617058264, -0.003858689784096217, 0.0008402909500346703, 0.2819912368390274)"
1514883600,"(0.0037569698251851756, -0.010666666592592567, 0.00703288701118711, -0.08956120704300664)"
1514885400,"(0.0025404541191437684, -0.005099063636865343, -0.0001481481540740114, -0.2515763529420233)"
1514887200,"(0.003195080674025049, -0.008742080963944087, 0.006815824572569597, -0.09921645693185037)"
1514889000,"(0.0033636134501501915, -0.005831986812302171, 0.004739514351729171, 0.9384681109501901)"
1514890800,"(0.010689119167212246, -0.0024426350917675886, -0.010576070291545107, -0.2965937351943072)"
1514892600,"(0.001871944326010845, -0.009190552422533088, 0.0010961945699409271, -0.17241521538864862)"
1514894400,"(0.0033465020971228357, -0.006783694713009361, 0.00482006130084982, -0.010665655951305185)"
1514896200,"(0.0020789307422712684, -0.006661932850997183, -0.0007507367777762147, 0.2624762235840017)"
1514898000,"(0.0035996592112485554, -0.019787676695988514, 0.014771780375869686, 1.1942202844773224)"
1514899800,"(0.0032021491675878174, -0.014325006433397371, 0.0125485599934622, -0.1158703055595761)"
1514901600,"(0.007906179887680057, -0.006922571541529115, -0.006137634607643836, -0.29449458421322905)"
1514903400,"(0.006449275366694661, -0.005023259839152357, -0.00488034184244059, -0.14152343782538002)"
1514905200,"(0.012201977599569707, -0.0007320644209375196, -0.010144927532652908, -0.20568122168814912)"
1514907000,"(0.0032849451590116073, -0.011108341048313684, 0.0055329064136204545, 0.2856948694773583)"
1514908800,"(0.004931799273571756, -0.008369552460651089, 0.0069494102683385775, -0.0017166441339926525)"
1514910600,"(0.013706695418792249, -0.0052065175922362235, -0.010516973615836357, -0.326654891671633)"
1514912400,"(0.0010750475157439198, -0.012718826364776267, 0.007278263992654485, 1.1290085606134759)"
1514914200,"(0.00019653015118031985, -0.012919876161757372, 0.0076763394790544375, -0.1307276633978639)"
1514916000,"(0.005090267423605825, -0.03932402980955837, 0.038554814394850534, 1.6067432023621955)"
1514917800,"(0.02240447175254313, -0.017940752222438672, 0.01699885415059474, 0.9563726521143556)"
1514919600,"(0.00891466405762807, -0.04050249781029196, 0.035291505418838624, -0.34392043951922724)"
1514921400,"(0.024133021947761502, -0.005449385110507833, -0.02356434313956488, -0.21837461609329867)"
1514923200,"(0.004372963269446059, -0.023908318487782427, 0.02368870822940063, -0.3533336041315217)"
1514925000,"(0.023240658558093496, -0.0024069924362080373, -0.021932424358822318, -0.09952530504600193)"
1514926800,"(0.02008975384086822, 0.0, -0.008735799305159168, -0.3747228526343644)"
1514928600,"(0.007257879160124757, -0.0035215539422897265, 0.003533999110790379, 0.11449393615238869)"
1514930400,"(0.006729458155463797, -0.011893243904054163, 0.012036395693765828, -0.15875350374034883)"
1514932200,"(0.009628878554337398, -0.003495559617711514, -0.007152768615594536, -0.4086906363952187)"
1514934000,"(0.00883752549151441, -0.04822045842970522, -0.008971495661871892, 3.3534737909969294)"
1514935800,"(0.010991993485540051, -0.00941186355271458, 0.0019034670312738722, -0.643324916134925)"
1514937600,"(0.007463529358472206, -0.011676603860291072, 0.00936843532975335, 0.22667051706024932)"
1514939400,"(0.007068648623789184, -0.006011937591716006, -0.005154833601942457, -0.3363700534991394)"
1514941200,"(0.0063448151807105274, -0.0055170295754703525, -0.0012053250985355768, 0.03399158011261322)"
1514943000,"(0.006960175520210887, -0.007819311345180746, 0.0005545257453666296, 0.4649529197074224)"
1514944800,"(0.00029872725717483876, -0.015367688951968427, 0.003803513330534649, 0.2186911076576279)"
1514946600,"(0.011078130193024486, -0.016819946425718837, 0.011989761556023087, 0.17908611368329014)"
1514948400,"(0.008176269728494194, -0.00897856208625767, 0.008791254226570866, -0.14715508041385628)"
1514950200,"(0.02377672849200289, -0.0008949127666729741, -0.02215681679258857, -0.2295881586744531)"
1514952000,"(0.003196685767515871, -0.01492239690166941, 0.015130000362908473, -0.308948168558574)"
1514953800,"(0.008096091313297563, -0.0022263512734767617, 0.0016285020970912335, 0.17930774072661995)"
1514955600,"(0.0017853600476096013, -0.008133306882893553, 0.0035835158278609493, -0.4991074953108815)"
1514957400,"(0.003720287861647408, -0.004579683997922772, -0.00020037696951667877, 0.3634342366300556)"
1514959200,"(0.005290303514588815, -0.001989389920424403, -0.002643503914720468, 0.06271305517664953)"
1514961000,"(0.0, -0.021412330229946864, 0.02075596817108752, 0.4982389246265699)"
1514962800,"(0.007012561964284834, -0.0019630605405405103, -0.003884882747347686, -0.21319057220008034)"
1514964600,"(0.011861207107014698, -0.001705015665506536, -0.005483072864803307, 0.7582189926429032)"
1514966400,"(0.01358355139298813, -0.0027106039889192085, -0.010073635542775693, -0.1659591913541597)"
1514968200,"(0.009788359790434588, -0.004629629620413215, 0.001622150923569548, 0.21760891932119675)"
1514970000,"(0.01837357282011259, -0.010150114748443264, -0.017810989346725748, 0.2779207685014536)"
1514971800,"(0.014720048093271921, -0.00560704564166781, -0.00516459507569815, 0.02941066502059902)"
1514973600,"(0.020832197263238112, -0.00983993674071892, -0.010423717336537148, 0.3626976969367734)"
1514975400,"(0.00553954534878146, -0.0077033199108167884, 0.0033515731668785857, -0.41374007497855403)"
1514977200,"(0.009680938150228524, -0.0034769565873132794, -6.817101029492326e-05, -0.2418249380049894)"
1514979000,"(0.00033624756694924186, -0.016476126316489363, 0.013771475265935515, -0.06592876720943588)"
1514980800,"(0.006849436764820077, -0.0029509899716856003, -0.004664706683081175, -0.05719875381288361)"
1514982600,"(0.018214411391389074, -0.002029977333918361, -0.01596375559283221, -0.04418934142177276)"
1514984400,"(0.001860735005729254, -0.013575918930196947, 0.012921083430949706, 0.10769376466470808)"
1514986200,"(0.004804052048443155, -0.010613238468070064, 0.009182181451530052, -0.07109096294794082)"
1514988000,"(0.0008808988144946707, -0.012566489361702128, 0.010208886179227581, 0.4207845877739112)"
1514989800,"(0.016189768015954585, -0.0012874987661531951, -0.01497524431117025, 0.28707589234272324)"
1514991600,"(0.004714307971421476, -0.019019965484110765, 0.012570404087054402, 0.2072978543108229)"
1514993400,"(0.003487874227869931, -0.009360088578491348, 0.005019362762432311, -0.1298344621905087)"
1514995200,"(0.002966716680294692, -0.008332764032891305, 0.0064119038964436485, -0.2822331572617873)"
1514997000,"(0.003331313072826726, -0.0070701892340011155, -0.004360073002027568, -0.16544517604549372)"
1514998800,"(0.0022356823195674304, -0.008514196389364011, -0.0006132692826540823, -0.19642848053990003)"
1515000600,"(0.0129297613946309, -0.00087248322147651, -0.013084476333823232, 0.24493401215887176)"
1515002400,"(0.007462705261101053, -0.0027626170743211375, -0.0039597315436241615, 0.4689843733539168)"
1515004200,"(0.009738367246986138, -6.779201206707624e-05, -0.006064281384677623, -0.2135681742191726)"
1515006000,"(0.0011446283828817922, -0.011088097566683946, 0.008878427203597536, -0.029438235897566056)"
1515007800,"(0.009462462045080772, -0.002322802558973173, -0.008109017702212453, 0.19731952552982915)"
1515009600,"(0.008241087185088047, -0.006282714898101236, 0.003300013170498551, 0.06373162016390262)"
1515011400,"(1.1999994361296252e-11, -0.014646939528842438, 0.012829169477501453, -0.3455164158479021)"
1515013200,"(0.006567697715306914, -0.004031189266120482, -0.004399999992052764, 0.44540190685517245)"
1515015000,"(0.0047965799932870815, -0.00823154363915197, 0.006098677049709777, -0.06861697177722592)"
1515016800,"(0.0003374969750747353, -0.00697906281223003, 0.0013259403693851157, -0.46447484523826876)"
1515018600,"(0.013387567200419654, -2.985759884758021e-05, -0.011535790920571632, 0.013212125004400709)"
1515020400,"(0.0007342990319709301, -0.010285796187801125, 0.00731798550178849, 0.029932533696994276)"
1515022200,"(0.0, -0.011815181518151816, 0.011330031315624026, 0.4702358243644557)"
1515024000,"(0.007764799600009918, -0.003669725584775318, -0.005412541279207895, 0.43953873263584625)"
1515025800,"(0.004020896324531811, -0.007641453245318004, 0.0028537297837194077, -0.36062738021106894)"
1515027600,"(0.0008964413553374369, -0.012413773773895444, 4.026756601156095e-05, 0.34712520337617353)"
1515029400,"(0.004985843150170826, -0.019529156829229535, 0.01271139854924631, 0.43470972344102554)"
1515031200,"(0.006601738700715355, -0.009673834869160668, -0.0003069951870763351, -0.21115426816798677)"
1515033000,"(0.008991206356035692, -0.0007575009484904072, -0.007680240474057896, -0.4320639289497908)"
1515034800,"(0.0032786646054823072, -0.00694874131658349, 0.0007976187339512845, 0.3536836041873155)"
1515036600,"(0.00784955231648287, -0.0020261805558011896, -0.006718013334930868, -0.39938244891319014)"
1515038400,"(0.011643038235491471, -0.012277759141227775, -0.012360448551999529, 1.3771378586926966)"
1515040200,"(0.006528059370054622, -0.004934390471415393, -0.0008865790130828551, -0.7133175652146705)"
1515042000,"(0.012549533604302091, -0.000677506777775913, -0.008849545906882694, 0.6556832618599733)"
1515043800,"(0.0019521123038228826, -0.009335751088572063, 0.008739837339407279, -0.17213561281766623)"
1515045600,"(0.0016212288029373151, -0.011689352308060893, 0.009177244978683384, -0.08096548061654636)"
1515047400,"(0.01089941757238646, -0.0026863666588782305, -0.009027236105294737, 0.5835009588848395)"
1515049200,"(0.0023897453252475762, -0.011111385225984155, -0.0015994696863945446, 0.09621430731147745)"
1515051000,"(0.00847268399531913, -0.0047491224670100805, -0.00639262210626006, -0.24905856557893502)"
1515052800,"(0.01850148550929418, 0.0, -0.013008465847012424, 0.46174107338537146)"
1515054600,"(0.012489392165314708, -0.006795115168937486, -0.012288316818711788, 0.8051714045648946)"
1515056400,"(0.00115129829619223, -0.025334854036643092, 0.003482770702092682, 0.2789469809230683)"
1515058200,"(0.006715128582038005, -0.017652428323786936, 0.0003577046152244138, -0.35524602323983057)"
1515060000,"(0.008667991624485831, -0.008302552571620329, -0.0013350817402881913, -0.1563649141138788)"
1515061800,"(0.013888888890306698, -0.009652777775714513, -0.0024847826823476866, -0.38696823216603454)"
1515063600,"(0.0005766037124867091, -0.013559124478418021, 0.0031856524722289606, 0.6576571534263821)"
1515065400,"(0.0031958354698469866, -0.008873668423323483, 0.005900010514846137, -0.38611453133776846)"
1515067200,"(0.013189483761709789, -5.808731525109793e-05, -0.008964748498983174, -0.12133883955381806)"
1515069000,"(0.005444964787460299, -0.012355820460635726, -0.003530107846100936, 0.4791076395476239)"
1515070800,"(0.00027921468992265786, -0.016043598196814494, 0.015330313582589196, -0.45031095474779764)"
1515072600,"(0.005354413022596334, -0.007954592630816638, -0.0016694412748510822, 0.5050948588823283)"
1515074400,"(0.004806471681826061, -0.00432588518855418, -0.0018185792786816902, -0.16056608445300818)"
1515076200,"(0.006622137158103687, -0.00601644852505971, 0.002712075462581849, 0.10432345187230233)"
1515078000,"(0.015672676837725382, -0.005768137829403557, -0.009519534778583747, 0.5375039830482561)"
1515079800,"(0.006877917207487082, -0.008221739121212159, 0.0020211157988904768, -0.13243737441911033)"
1515081600,"(0.00346782005323202, -0.00692041523933625, 5.9208378087876795e-05, -0.28423471863951116)"
1515083400,"(0.0015802129921098443, -0.007214015795308873, 0.007266435963206066, 0.009712603112039666)"
1515085200,"(0.0004071433745792487, -0.012371531915841194, 0.010787365349438627, -0.05370351054399861)"
1515087000,"(0.0013316226553541917, -0.005457066311800752, 0.0012489512542411165, -0.18696661440965556)"
1515088800,"(0.008902187317584725, -0.010666980315238099, 0.007368873892542876, 0.9237034841165035)"
1515090600,"(0.010903419110003343, -6.778684399633193e-13, -0.005769976657254422, -0.332580195167402)"
1515092400,"(0.0007653954654466117, -0.013279558045728711, 0.008493092331923965, 1.0070905338876301)"
1515094200,"(0.0049229607246651505, -0.009417038760343931, 0.0075248971534795815, 0.5708350486072394)"
1515096000,"(0.0015242892246117978, -0.008835476408706426, 0.006565993417841595, -0.32412719377553906)"
1515097800,"(0.020118816393688788, -0.0014754031816404196, -0.017278659210809243, 0.24580054180424477)"
1515099600,"(0.0033132550090788, -0.02447355571407962, 0.01160066052233827, -0.19978039246521256)"
1515101400,"(0.016418331661739973, -2.6923326328990296e-12, -0.009563280085460485, -0.02336726460296321)"
1515103200,"(0.002472959501342272, -0.0076848190181208215, 0.002904511871930749, -0.5454679141275286)"
1515105000,"(0.005987276376280971, -0.011490165874098748, 0.006991000797315425, 0.084347484893882)"
1515106800,"(0.0019816129545970223, -0.006910341019934187, 0.0018786489829255397, -0.33526494608292057)"
1515108600,"(0.0032808008854981995, -0.011329580152648894, 0.008998894275189928, 1.0835133879843168)"
1515110400,"(0.014166271182062104, -0.003856369437137778, -0.01329412042460924, -0.29136141777486246)"
1515112200,"(0.002308803585570926, -0.004657351930291599, 0.0042771811417480965, -0.4800858826596509)"
1515114000,"(0.0055887147421272996, -0.0011987018935319363, -0.0024617431324821418, 0.26376276551188627)"
1515115800,"(0.005266666666666667, -0.013287242802000037, 0.00046688453077384917, 0.8575378979499431)"
1515117600,"(0.0017824135186139797, -0.024791063613645654, 0.009866666667999987, 0.7471480202400408)"
1515119400,"(0.00615862353495739, -0.011848435098234916, -0.003758922396350948, -0.20293258309911152)"
1515121200,"(0.012654595414032726, -4.619401880842461e-11, -0.010210102258374792, -0.5010525753363111)"
1515123000,"(0.002624633399434693, -0.009742554411084462, 0.0006802862149133283, -0.10935132635850724)"
1515124800,"(0.01563876754054048, -0.0013472972972973316, -0.009844023672093716, 0.0522590114825509)"
1515126600,"(0.0, -0.011069672131816637, 0.009797297297297298, 0.07818616648874813)"
1515128400,"(0.0041583558570800405, -0.0038957549509803283, -0.0038139846135831637, -0.2970168104342812)"
1515130200,"(0.001778776028459539, -0.012197071210911896, 0.009763769424401393, -0.11100602626412034)"
1515132000,"(0.0031322559524873234, -0.005859244924479747, -0.0009554082656568966, 0.4729534335284445)"
1515133800,"(0.003337274522867064, -0.005219456177144089, -0.0032558759771238897, -0.22913736868684195)"
1515135600,"(0.003694267413334793, -0.006247595755937813, -0.003680670038627851, 0.3695642216487169)"
1515137400,"(0.0020737176038014156, -0.005284634120912204, 0.002279584010722876, -0.002056845927027219)"
1515139200,"(0.0018023431953393025, -0.015064113835313142, 0.012118151760246523, 0.2726418297826094)"
1515141000,"(0.002522638995470445, -0.03280599528135009, 0.021800554606620403, 0.8107219963175829)"
1515142800,"(0.011065444225574135, -0.02244704395414717, 0.022962483843452126, 1.8377321548394439)"
1515144600,"(0.013746426855974827, -0.007446636162893118, 0.005374644310386566, -0.22140276280740162)"
1515146400,"(0.002571337410148729, -0.0077239708075146464, 0.005276729557861689, -0.4952134338848945)"
1515148200,"(0.011454907761736579, -0.006972534368680893, 0.004948718318442164, 0.1494768131995463)"
1515150000,"(0.008598268129951587, -0.0062500000055898414, -0.003922045652808755, -0.23656259704507102)"
1515151800,"(0.010435569051175892, -0.006385415207314135, 0.006426450758088894, 0.14202729938233707)"
1515153600,"(0.015603481458897629, -0.0006793652330659215, -0.013090513228763163, -0.06492105426720135)"
1515155400,"(0.003690036730188712, -0.008990129846540912, 0.0005015727106993373, -0.4718571231667756)"
1515157200,"(0.0, -0.010204819135745929, 0.007132955569182432, -0.13301272941954903)"
1515159000,"(0.0031527293016061575, -0.005000990733016533, 0.002159814626283268, 0.6792616512411948)"
1515160800,"(0.002595115966852275, -0.01628005030575549, 0.0005370229947888025, -0.07018603461308545)"
1515162600,"(0.004973577866956742, -0.008392912642834918, 0.0017676110507755388, 0.41170586754896116)"
1515164400,"(0.0024839379149793708, -0.005929822198669964, -0.002477783255206662, -0.25141882754812156)"
1515166200,"(0.0013089733216966257, -0.004052369072321668, -0.00032064879414091, -0.31930857067655205)"
1515168000,"(0.00047792246064682134, -0.02154778766931056, 0.021820448878442582, 1.2596636642087853)"
1515169800,"(0.007711005609073352, -0.004718137254904852, -0.00427089688895673, 0.010867297052319834)"
1515171600,"(0.0, -0.013771650968912946, 0.0110850490373843, 0.2479425959730372)"
1515173400,"(0.020413747641512305, -0.004293656324818548, -0.004872701515494478, 0.29301616860889323)"
1515175200,"(0.004985334707456818, -0.007021501037381172, 0.005855784093774686, -0.6370432036204233)"
1515177000,"(0.006261052531598566, -0.006426221469320774, -0.006222095663790939, 0.2481518007721073)"
1515178800,"(0.004461005060240653, -0.013507943899444217, -0.0023723464651559637, -0.1493427641862379)"
1515180600,"(0.00334448160779163, -0.008071808271834806, 0.004277798407442038, -0.5201880985492641)"
1515182400,"(0.004136011646107944, -0.007292750180487429, -0.0029796290580795894, 0.329888842116647)"
1515184200,"(2.4068582335922533e-12, -0.01833000179858796, 0.013600878254369331, 0.5660761157593606)"
1515186000,"(5.952384494514157e-07, -0.011043359316880738, 0.010890546966751116, 0.6784067862430365)"
1515187800,"(0.012165641017891523, -0.00014339664636939782, -0.005726329895434546, -0.3225142599108569)"
1515189600,"(0.0029097387191279788, -0.009291989605129041, 0.008154574714662983, -0.24781416425573524)"
1515191400,"(0.0037789324509919222, -0.006258856849315104, 0.005700712591462447, 0.4734882293577264)"
1515193200,"(0.0012882070482470186, -0.01744752423172944, 0.008384506378719814, 0.033451146092723094)"
1515195000,"(0.010872134247222878, -0.007885232276648479, -0.009017449351781722, -0.028824980188826666)"
1515196800,"(0.018579760685455752, -0.0005744252943295994, -0.017312692034388986, -0.16391364811786865)"
1515198600,"(0.0005558946689935969, -0.017739503751559332, 0.017692589457628714, -0.23335878390592796)"
1515200400,"(0.001069353353569229, -0.012051235142392489, 0.007014286730061299, 0.0891936578052761)"
1515202200,"(0.0021878121180066205, -0.0068171133051245884, -0.0016406969595225932, 0.24245742400646553)"
1515204000,"(0.013634109687355858, -0.007242067254288832, -0.008259829454630883, 0.18677906590835122)"
1515205800,"(0.018741366839383027, 0.0, -0.018396589605002105, 0.022169431560144556)"
1515207600,"(0.0014611476377798295, -0.013057083081920048, 0.009960760619197921, -0.28795252222329343)"
1515209400,"(0.013018074080863227, -0.003375598207100827, -0.008907908246883298, -0.43235059155099065)"
1515211200,"(0.015984892955047708, -0.0009785904669641894, -0.011635732745628416, 0.8939188001495598)"
1515213000,"(0.00690630895738245, -0.010189867590096683, 0.010294769932580184, -0.3343120752504298)"
1515214800,"(0.0012481933445880344, -0.008742897300593933, 0.0004876873758153874, -0.06555815045769398)"
1515216600,"(0.005812926999444971, -0.0043978111377042705, 0.0023338969139142167, -0.10160840698134463)"
1515218400,"(0.0024781810926187186, -0.007367104169313074, 0.0032664226323968794, -0.3084696310368494)"
1515220200,"(0.007051304030696795, 0.0, -0.004785510815134269, -0.03180253939332883)"
1515222000,"(0.009563901345937797, -0.0022396149798755956, -0.009182586261444022, 0.21427318131157158)"
1515223800,"(0.0032620050254398595, -0.005297076600742526, 0.005325285045374989, 0.04782040918367288)"
1515225600,"(0.013250357545666861, -0.004738770949290281, -0.0019754217745525395, 0.2654323175471166)"
1515227400,"(0.005175019899618052, -0.001683928915782544, -0.003254476870652514, 0.09780099151212238)"
1515229200,"(0.006017505456468465, -0.0030442311968092734, 0.0015224943943012517, -0.33158657921066476)"
1515231000,"(0.006483356395806411, -0.0032360483337562753, -0.0044979333886374295, 0.22365335503724784)"
1515232800,"(0.006118903470815442, -0.008068919495193434, 0.006411039209336426, 0.3904696719148082)"
1515234600,"(0.0018195749178849662, -0.01395714114206115, 0.013226354442080198, -0.031120738905704683)"
1515236400,"(0.00603514612706965, -0.004649354802639157, -0.004214014176297131, -0.2100504504821762)"
1515238200,"(0.006300082013898555, -0.00108859992802943, -0.0057503352315297065, -0.39912147682548477)"
1515240000,"(0.008097200740832481, -0.005065877074445597, -0.005702219022063932, 0.8835682984619003)"
1515241800,"(0.011081455565031437, -0.007301843626458361, -0.007393465747038096, -0.22000165489647652)"
1515243600,"(0.0053286630197271504, -0.004580154158039308, 0.002190556737022474, 0.7488658629431132)"
1515245400,"(0.006699035087562663, -0.0034353001204512307, -0.005130447682164693, -0.2140222793919547)"
1515247200,"(0.0009140897560997139, -0.011297825288026982, 0.010448036378807875, -0.05154228860436776)"
1515249000,"(0.0017710862192308716, -0.006542092246767587, 0.004806058800571177, -0.2461156806500237)"
1515250800,"(0.0018534213637455856, -0.013529687681872819, 0.008473574347806743, 0.2696713978068195)"
1515252600,"(0.0022858688322664753, -0.004397249278451047, -0.002280655552821146, -0.22515354254872916)"
1515254400,"(0.0008362373531889396, -0.007196397218690529, 0.0019249015319653191, 0.021365772200159772)"
1515256200,"(0.004431314587730592, -0.018020679501872194, 0.01627236703555689, 1.3753761376200104)"
1515258000,"(0.0035941996607970718, -0.006769950178639688, -0.0022854037570830977, -0.48162284720238696)"
1515259800,"(0.0006008755251530439, -0.008934687239704763, 0.003178931188436578, -0.15492876457379248)"
1515261600,"(0.0030620957075390013, -0.0037873397352637095, 0.0016553861196450593, 0.10966063978757443)"
1515263400,"(0.010179177329007656, -0.0069210106565866444, -0.009962388613346132, 0.21682517538370963)"
1515265200,"(0.007904358179628397, -0.005810317013620543, -0.0030172624543127707, -0.4374032120675123)"
1515267000,"(0.003519894638931311, -0.0029259104568931326, -8.295670133072842e-05, -0.29560015660616434)"
1515268800,"(0.0004822210422850304, -0.008195747714094242, 0.005438394467487022, 0.5376239339759353)"
1515270600,"(0.003219653572654534, -0.005950842704612658, 0.001510412599476336, -0.18027134539406164)"
1515272400,"(0.009302880341349648, -0.0023724602254782804, -0.005599828431533843, 0.060048272141554206)"
1515274200,"(0.0029650654377908784, -0.005637954905163673, 0.004832639606543426, -0.1215857430613534)"
1515276000,"(0.005716369913161805, -0.0185460981315819, 0.018335950169058233, 2.609816252958438)"
1515277800,"(0.006227781997522297, -0.004512629161571639, -0.003119595745088338, -0.42700780131177596)"
1515279600,"(0.002479261600286573, -0.005301152110745594, 0.004089147298329438, -0.22552914038582356)"
1515281400,"(0.0024053304777148614, -0.0034226074901788296, -0.0009717409691834645, -0.12759162295677637)"
1515283200,"(0.011249980900904464, -0.002850851698942319, -0.010045967536356263, 0.9306491282725338)"
