Timestamp,Close,High,Low,Open,Volume
1546300800,3697.72999999,3700.0,3691.00000204,3696.20229991,7095.55925664
1546301700,3695.17914064,3697.98779997,3687.02430092,3694.1863557,2142.80349265
1546302600,3703.0,3707.70009979,3697.89779997,3697.9578,15972.30272676
1546303500,3703.0,3711.42000003,3703.0,3703.00004441,5796.23335013
1546304400,3691.60367073,3709.9,3691.60367073,3697.9778,1297.98351936
1546305300,3700.99999982,3700.99999988,3694.72120015,3694.72120015,1487.38161495
1546306200,3697.36,3707.67999347,3694.95210259,3707.67999346,2392.45841208
1546307100,3700.24999998,3700.24999998,3684.1585,3690.00000003,1886.5400108
1546308000,3686.20250118,3694.65316471,3685.7185,3685.7185,3467.96941245
1546308900,3689.95,3691.57687497,3687.24250004,3691.57687497,9333.66280617
1546309800,3685.36099904,3690.0,3683.02000001,3689.95,1677.65340004
1546310700,3688.58659987,3688.58659987,3674.11000001,3685.36099897,8625.89697194
1546311600,3697.3967998,3697.3967998,3686.7650958,3688.58659987,2565.22098103
1546312500,3691.27,3698.1085999,3691.09000015,3692.99472466,114.27312466
1546313400,3700.43719947,3700.43719947,3700.43719944,3700.43719944,84.7868594
1546314300,3692.00000003,3698.74559979,3683.73680019,3698.74559979,1227.9412837
1546315200,3706.9194,3706.93949993,3699.11649999,3699.11649999,2027.64275687
1546316100,3706.14809983,3706.14809983,3706.14809983,3706.14809983,6.98746044
1546317000,3705.78569951,3705.79669981,3705.78569951,3705.7867,722.76782905
1546317900,3699.99919983,3699.99919983,3699.99919983,3699.99919983,267.90317806
1546318800,3699.99919983,3699.99919983,3699.99919983,3699.99919983,0.0
1546319700,3699.99739997,3699.99739997,3699.99729996,3699.99729996,44.0226049
1546320600,3703.0,3703.4149,3699.99739993,3699.99739993,3332.24648624
1546321500,3703.40619998,3703.4062,3702.0,3702.00000001,223.90117186
1546322400,3703.40829998,3703.40829998,3703.40339982,3703.40339982,2636.69155625
1546323300,3705.76173912,3711.7378,3705.76173912,3705.89900113,718.55604394
1546324200,3689.1391001,3702.0,3689.1391001,3702.0,71.30296054
1546325100,3700.70499397,3704.84359996,3700.70499397,3702.99909991,720.65131157
1546326000,3704.84419979,3704.84419979,3704.84359984,3704.84359987,272.67590791
1546326900,3710.9294682,3725.47863624,3705.6994,3711.58359999,27276.08933502
1546327800,3706.10941286,3712.19915065,3706.10940901,3712.19915065,183.99733061
1546328700,3720.95255,3720.95255,3713.52550048,3713.52550048,221.83383299
1546329600,3711.7200002,3722.24989986,3711.52,3722.22999999,7546.88355308
1546330500,3728.34523874,3728.3452388,3712.83700476,3713.17119362,3342.01501428
1546331400,3724.38462808,3729.12635396,3724.38462808,3728.34523871,521.59226269
1546332300,3729.42959998,3729.42959998,3722.74449428,3722.74449428,271.19285583
1546333200,3716.56631299,3725.01569999,3711.9,3725.01569999,488.32386718
1546334100,3717.03110336,3719.36022742,3717.03110336,3717.26959993,1699.75255587
1546335000,3699.0,3718.30999978,3699.0,3717.03110336,23583.10518227
1546335900,3706.11429998,3706.11429998,3706.10429996,3706.10429996,1083.04202716
1546336800,3702.90000002,3706.11269984,3702.90000002,3705.51269986,27884.24541733
1546337700,3717.1102895,3717.11029486,3705.36000001,3705.36000001,540.07347136
1546338600,3709.0771628,3714.82,3709.0771628,3714.82,581.46567464
