timestamp,open_price,high_price,low_price,close_price,bid_volumn,ask_volumn
2019-03-18 02:00:03,445198,446466,445198,446068,924.605,1610.78
2019-03-18 03:00:03,446068,446068,444453,444454,916.63,1140.03
2019-03-18 04:00:03,444454,444672,444000,444000,1363.68,1271.13
2019-03-18 05:00:03,444000,444126,441500,441500,1721.47,1260.38
2019-03-18 06:00:03,441500,441500,440254,441426,1131.36,1120.31
2019-03-18 07:00:03,441426,441426,440600,440658,900.011,3195.13
2019-03-18 08:00:03,440658,441626,440658,441626,1788.1,709.587
2019-03-18 09:00:03,441626,441626,440490,440490,1094.41,2435.81
2019-03-18 10:00:03,440490,440756,439750,440420,1604.06,1809.47
2019-03-18 11:00:03,440420,440962,438800,440614,1258.04,1271.45
2019-03-18 12:00:03,440614,442000,440614,441478,2073.21,2220.28
2019-03-18 13:00:03,441478,441478,441478,441478,2787.01,1707.17
2019-03-18 14:00:03,441478,441478,440708,441148,2530.68,1037.04
2019-03-18 15:00:03,441148,441628,441148,441624,1450.35,2455.29
2019-03-18 16:00:03,441624,441758,441502,441502,1395.03,2033.13
2019-03-18 17:00:03,441502,441502,441192,441446,1511.96,1606.63
2019-03-18 18:00:03,441446,441476,441446,441476,1268.48,476.041
2019-03-18 19:00:03,441476,441476,441148,441148,790.694,550.371
2019-03-18 20:00:03,441148,443060,441148,442216,2155.43,302.292
2019-03-18 21:00:03,442216,443248,442216,443108,1295.9,524.402
2019-03-18 22:00:03,443108,443108,442672,442672,2009.09,1470.09
2019-03-18 23:00:03,442672,442866,441892,442386,1969.06,721.57
2019-03-19 00:00:03,442386,442822,441667,442762,2283.86,1196.3
2019-03-19 01:00:03,442762,443246,442684,442684,1856.34,1677.25
2019-03-19 02:00:03,442684,442684,442004,442004,2116.21,2162.76
2019-03-19 03:00:03,442000,442000,441660,441660,1586.71,2165.82
2019-03-19 04:00:03,441660,441660,439908,439908,751.414,2260.21
2019-03-19 05:00:03,439908,441006,439908,440914,2245.53,962.935
2019-03-19 06:00:03,440914,441156,440830,440830,2953.59,788.485
2019-03-19 07:00:03,440830,440830,440014,440614,2398.18,1652.97
2019-03-19 08:00:03,440614,440614,440396,440612,3067.21,1173.45
2019-03-19 09:00:03,440612,441866,440612,441866,2543.02,472.598
2019-03-19 10:00:03,442095,442364,441646,442090,1724.02,2234.22
2019-03-19 11:00:03,442090,442090,441354,441354,2376.8,1607.6
2019-03-19 12:00:03,441354,442004,441354,442004,3078.97,436.398
2019-03-19 13:00:03,442004,442264,442004,442264,3381.67,379.189
2019-03-19 14:00:03,442264,444624,442264,442500,4137.52,907.585
2019-03-19 15:00:03,442500,443000,442254,443000,4836.38,846.3
2019-03-19 16:00:03,443000,444300,443000,444300,3104.67,882.957
2019-03-19 17:00:03,444298,445920,444168,444396,3144.54,1228
2019-03-19 18:00:03,444396,445156,443935,443935,2233.88,2049.78
2019-03-19 19:00:03,443932,444432,443562,444432,3086.43,227.978
2019-03-19 20:00:03,444432,444498,444180,444180,3440.98,618.231
2019-03-19 21:00:03,444180,444180,443506,443600,2169.56,290.1
2019-03-19 22:00:03,443600,444729,443600,444724,3137.86,504.717
2019-03-19 23:00:03,444724,445078,444404,445078,2651.8,674.39
2019-03-20 00:00:03,445078,446488,442832,442832,1911.02,1352.07
2019-03-20 01:00:03,442836,443810,442836,443050,1305.94,1400.87
2019-03-20 02:00:03,443050,443334,443050,443194,2545.61,2165.57
2019-03-20 03:00:03,443194,443334,443194,443318,3824.29,990.741
2019-03-20 04:00:03,443318,443386,443318,443334,3394.55,972.473
2019-03-20 05:00:03,443334,444500,443334,444500,3383.9,897.202
2019-03-20 06:00:03,444500,444950,444225,444234,1160.23,1254.26
2019-03-20 07:00:03,444234,445424,444234,444852,2630.93,1071.32
2019-03-20 08:00:03,444852,445260,444852,445254,2669.89,1584.78
2019-03-20 09:00:03,445254,445254,443716,443716,365.089,2052.66
2019-03-20 10:00:03,443709,445190,443318,445028,1806.4,1039.29
2019-03-20 11:00:03,445028,445600,445028,445214,3583.74,712.122
2019-03-20 12:00:03,445214,445900,444548,445900,3637.82,835.563
2019-03-20 13:00:03,445900,446317,445900,445958,572.733,1767.39
2019-03-20 14:00:03,445946,445946,445214,445762,886.485,1197.16
2019-03-20 15:00:03,445762,445762,445212,445212,2546.75,1404.83
2019-03-20 16:00:03,445212,446750,445212,445758,2876.47,598.495
2019-03-20 17:00:03,445758,445758,445100,445100,901.288,1807.92
2019-03-20 18:00:03,445100,445100,444500,444500,1297.55,3314.8
2019-03-20 19:00:03,444500,444500,444500,444500,1489.6,3137.15
2019-03-20 20:00:03,444500,444500,444444,444444,1090.98,2321.64
2019-03-20 21:00:03,444444,444444,444444,444444,470.878,1403.77
2019-03-20 22:00:03,444444,446776,444444,446444,1743.73,1301.65
2019-03-20 23:00:03,446444,446444,445418,445906,3318.29,957.802
2019-03-21 00:00:03,445906,446798,445906,446656,2020.28,1081.54
2019-03-21 01:00:03,446656,446656,444856,445240,1134.71,2368.26
2019-03-21 02:00:03,445240,445834,445240,445834,1841.66,1410.35
2019-03-21 03:00:03,445834,445834,445834,445834,584.203,3789.03
2019-03-21 04:00:03,445834,445834,445570,445570,650.159,4055.79
2019-03-21 05:00:03,445570,445570,444497,444524,1378.93,1337
2019-03-21 06:00:03,444524,445150,444524,445150,1720.68,766.193
2019-03-21 07:00:03,445150,445798,445150,445664,3326.82,931.01
2019-03-21 08:00:03,445664,445664,445416,445416,140.12,3287.65
2019-03-21 09:00:03,445416,445416,445262,445262,399.495,1933.59
2019-03-21 10:00:03,445262,445598,445262,445332,689.085,1554.09
2019-03-21 11:00:03,445332,446444,445332,445616,1589.8,1018.1
2019-03-21 12:00:03,445616,447122,445344,445344,1794.45,1153.78
2019-03-21 13:00:03,445344,445610,444012,445130,1933.91,1644.97
2019-03-21 14:00:03,445130,445130,436196,436998,929.764,2336.2
2019-03-21 15:00:03,437720,441074,437720,439918,601.831,1446.7
2019-03-21 16:00:03,439918,439918,438443,439240,670.999,1702.98
2019-03-21 17:00:03,439348,440212,439348,440000,875.151,1953.18
2019-03-21 18:00:03,440000,440000,439902,439944,857.152,1441.94
2019-03-21 19:00:03,439944,440466,439944,440466,2091.11,707.511
2019-03-21 20:00:03,440466,440966,440466,440944,540.642,1265.16
2019-03-21 21:00:03,440944,441262,440944,441262,2049.26,378.686
2019-03-21 22:00:03,441262,442600,441262,441804,2740.45,1116.04
2019-03-21 23:00:03,441804,441804,441540,441604,812.791,1932.53
2019-03-22 00:00:03,441603,441757,440676,441724,871.409,1651.71
2019-03-22 01:00:03,441724,442000,440782,440800,496.214,2098.64
2019-03-22 02:00:03,440800,441488,440800,441488,911.386,2174.92
2019-03-22 03:00:03,441488,441488,441428,441428,562.576,4061.1
2019-03-22 04:00:03,441428,441428,440802,441048,689.877,2709.13
2019-03-22 05:00:03,441048,441192,440990,441192,964.615,763.315
2019-03-22 06:00:03,441192,441203,441190,441190,281.793,2573.22
2019-03-22 07:00:03,441190,441190,439506,439996,1031.06,1900.66
2019-03-22 08:00:03,439996,442010,439996,441412,951.719,2540.4
2019-03-22 09:00:03,441353,441353,440034,440034,312.969,2143.74
2019-03-22 10:00:03,440034,440182,440034,440054,852.226,1306.44
2019-03-22 11:00:03,440054,440054,439622,439648,2198.98,966.131
2019-03-22 12:00:03,439795,440028,439795,440028,1520.3,2125.63
2019-03-22 13:00:03,440028,440768,440028,440240,808.642,2777.55
2019-03-22 14:00:03,440240,440240,439796,439796,261.159,2969.09
2019-03-22 15:00:03,439796,439796,438900,438900,430.329,2306.67
2019-03-22 16:00:03,438900,438900,437588,438630,1250.72,1139.33
2019-03-22 17:00:03,438630,439596,438630,439596,1737.77,1014.98
2019-03-22 18:00:03,439596,439674,439596,439674,1816.95,1276.59
2019-03-22 19:00:03,439674,439684,439052,439052,835.84,2655.79
2019-03-22 20:00:03,439052,439052,438630,438630,214.939,3863.61
2019-03-22 21:00:03,438630,438630,438468,438468,389.574,841.576
2019-03-22 22:00:03,438468,438468,438468,438468,957.051,956.12
2019-03-22 23:00:03,438468,438696,438468,438640,1539,962.411
2019-03-23 00:00:03,438640,438640,438000,438000,289.513,2261.02
2019-03-23 01:00:03,438000,438236,437942,438236,1481.68,1637.92
2019-03-23 02:00:03,438236,439488,438002,439488,3653.67,1165.37
2019-03-23 03:00:03,439488,439488,439320,439320,3045.09,2370.3
2019-03-23 04:00:03,439320,439320,439200,439200,3456.25,2083.81
2019-03-23 05:00:03,439136,439136,439000,439000,1047.6,1789.75
2019-03-23 06:00:03,439000,439978,439000,439978,3840.72,522.25
2019-03-23 07:00:03,439978,440000,439968,439968,1406.14,2422.4
2019-03-23 08:00:03,439968,439968,439500,439812,2764.73,2693.47
2019-03-23 09:00:03,439812,439812,439488,439488,635.786,2655.51
2019-03-23 10:00:03,439488,439488,436948,437486,1546.65,3528.77
2019-03-23 11:00:03,437486,438262,437486,438198,2792.03,1625.54
2019-03-23 12:00:03,438198,438343,438156,438156,2245.05,1589.86
2019-03-23 13:00:03,438156,438156,436060,437000,1759.75,1872.5
2019-03-23 14:00:03,437000,437002,436348,437002,2288.15,1863.17
2019-03-23 15:00:03,437002,437978,437002,437978,2850.37,1956.06
2019-03-23 16:00:03,437978,437978,437346,437346,223.335,2378.87
2019-03-23 17:00:03,437348,437348,437192,437192,1683.37,1152.5
2019-03-23 18:00:03,437192,437192,437192,437192,766.852,1545.35
2019-03-23 19:00:03,437192,437192,437192,437192,2493.19,1041.19
2019-03-23 20:00:03,437192,437192,437192,437192,1649.45,1003.47
2019-03-23 21:00:03,437192,437500,437192,437500,1441.02,151.687
2019-03-23 22:00:03,437500,437890,437500,437784,2446.72,845.181
2019-03-23 23:00:03,437784,438500,437784,438500,4866.5,523.431
2019-03-24 00:00:03,438500,438500,438260,438260,340.805,3089.68
2019-03-24 01:00:03,438260,438260,437498,437498,449.304,1300.59
2019-03-24 02:00:03,437498,437498,436890,436892,1102.6,1460.16
2019-03-24 03:00:03,436892,436892,436814,436814,1976.75,1039.73
2019-03-24 04:00:03,436814,436889,436814,436888,2704.79,464.389
2019-03-24 05:00:03,436888,437356,436888,437356,718.298,1121.31
2019-03-24 06:00:03,437356,437356,437048,437048,352.142,1680.04
2019-03-24 07:00:03,436975,436990,436408,436408,487.895,1244.12
2019-03-24 08:00:03,436408,436496,436408,436496,3909.14,785.06
2019-03-24 09:00:03,436496,437950,436496,437544,4293.17,935.482
2019-03-24 10:00:03,437544,437640,437402,437640,4755.18,884.778
2019-03-24 11:00:03,437640,437906,437408,437408,2714.18,1231.39
2019-03-24 12:00:03,437408,437408,437170,437170,489.746,1876.13
2019-03-24 13:00:03,437170,437170,437170,437170,3821.29,1365.14
2019-03-24 14:00:03,437170,437300,437170,437300,4429.18,544.605
2019-03-24 15:00:03,437300,437300,437300,437300,3681.54,884.687
2019-03-24 16:00:03,437300,437300,437300,437300,662.955,1666.45
2019-03-24 17:00:03,437300,437300,437300,437300,1001.99,1932.33
2019-03-24 18:00:03,437300,437300,436600,436600,318.427,2172.81
2019-03-24 19:00:03,436600,436600,436492,436492,1892.31,1332.09
2019-03-24 20:00:03,436492,436492,435380,435976,1662.95,1804.21
2019-03-24 21:00:03,435976,436780,435976,436780,1934.15,525.366
2019-03-24 22:00:03,436780,437300,436780,437300,2654.28,1384.19
2019-03-24 23:00:03,437300,437300,437300,437300,3249.68,1453.92
2019-03-25 00:00:03,437300,437300,436350,436350,787.498,2680.98
2019-03-25 01:00:03,436350,436350,436048,436344,3554.17,1274.4
2019-03-25 02:00:03,436344,437251,436344,436764,1843.27,1690.29
2019-03-25 03:00:03,436764,436764,436762,436762,1428.14,1267.55
2019-03-25 04:00:03,436762,436762,436316,436760,2508.17,1008.32
2019-03-25 05:00:03,436760,437000,436760,437000,3733.49,980.186
2019-03-25 06:00:03,437000,437008,437000,437008,3288.3,765.253
2019-03-25 07:00:03,437008,437104,437008,437020,2728.29,1288.83
2019-03-25 08:00:03,437020,437020,437020,437020,6058.47,3187.77
2019-03-25 09:00:03,437020,437858,437020,437632,3332.34,613.412
2019-03-25 10:00:03,437632,437820,437630,437630,2542.96,1034.73
2019-03-25 11:00:03,437630,437630,437394,437594,2537.78,1160.8
2019-03-25 12:00:03,437594,437594,436160,436380,1994.91,2079.9
2019-03-25 13:00:03,436380,436600,436380,436600,4859.17,958.668
2019-03-25 14:00:03,436600,436600,436500,436500,2312.76,1882.14
2019-03-25 15:00:03,436500,436624,435500,435500,2115.98,1833.78
2019-03-25 16:00:03,435500,435966,435370,435768,2001.11,1424.2
2019-03-25 17:00:03,435768,435768,433886,433886,1216.91,2566.64
2019-03-25 18:00:03,433886,433886,429152,429152,1223.94,1945.43
2019-03-25 19:00:03,429152,429766,426502,429148,1713.28,784.624
2019-03-25 20:00:03,429148,429148,427338,427674,2255.42,2588.64
2019-03-25 21:00:03,427694,427762,427694,427754,1667.25,1563.97
2019-03-25 22:00:03,427754,430400,427754,430166,2827.24,772.697
2019-03-25 23:00:03,430166,430542,430078,430106,2504.1,1211.24
2019-03-26 00:00:03,430106,431354,430106,430934,1980.9,1073.77
2019-03-26 01:00:03,430934,430934,430782,430782,3232.1,1888.27
2019-03-26 02:00:03,430782,431750,430782,431658,2716.15,1102.7
2019-03-26 03:00:03,431674,431942,431295,431295,1112.93,2532.92
2019-03-26 04:00:03,431294,431366,431173,431174,2342.86,917.031
2019-03-26 05:00:03,431154,431740,431102,431440,2039.92,1790.08
2019-03-26 06:00:03,431440,431440,429772,429796,507.817,2261.04
2019-03-26 07:00:03,429796,430151,429112,430151,2181.48,1545.53
2019-03-26 08:00:03,430128,431338,430128,431338,1283.69,1041.52
2019-03-26 09:00:03,431338,431582,431082,431082,742.477,2431.99
2019-03-26 10:00:03,431082,431084,430995,430996,3493.97,1276.04
2019-03-26 11:00:03,430996,430996,430766,430766,336.116,3511.96
2019-03-26 12:00:03,430766,430766,429554,429554,361.194,4106.01
2019-03-26 13:00:03,429554,429874,429078,429702,3214.96,1098.92
2019-03-26 14:00:03,429702,431756,429702,431756,3276.1,755.31
2019-03-26 15:00:03,431756,433000,431756,433000,3012.62,1730.36
2019-03-26 16:00:03,433000,433000,432474,432474,1360.22,2376.97
2019-03-26 17:00:03,432474,432474,432430,432430,2402.53,1574.06
2019-03-26 18:00:03,432430,432492,432428,432492,3567.61,2580.78
2019-03-26 19:00:03,432494,432686,432494,432572,2863.82,2628.94
2019-03-26 20:00:03,432572,432572,432572,432572,4045.56,3464.1
2019-03-26 21:00:03,432572,432572,432572,432572,295.016,1892.99
2019-03-26 22:00:03,432572,432572,432544,432544,2327.62,2072.73
2019-03-26 23:00:03,432544,433200,432544,433200,3589.83,1753.59
2019-03-27 00:00:03,433200,434698,432800,434698,2935.71,1171.77
2019-03-27 01:00:03,434698,439010,434698,438168,1689.19,1596.37
2019-03-27 02:00:03,438168,439226,437400,439094,2542.73,1058.45
2019-03-27 03:00:03,439094,439094,438730,438730,1841.63,2328.17
2019-03-27 04:00:03,438730,439434,438730,438826,1225.83,2651.52
2019-03-27 05:00:03,438826,440352,438826,440352,2290.28,958.353
2019-03-27 06:00:03,440352,440386,439914,439926,727.66,3931.44
2019-03-27 07:00:03,439926,439926,439514,439782,3756.42,1884.24
2019-03-27 08:00:03,439782,439782,439686,439686,2753.7,1263.09
2019-03-27 09:00:03,439686,440276,439686,440024,2023.34,2100.97
2019-03-27 10:00:03,440024,443712,440012,441838,2127.56,2237.34
2019-03-27 11:00:03,441838,443852,441763,443494,2667.87,1347.57
2019-03-27 12:00:03,443343,443343,442029,442042,1408.64,1987.14
2019-03-27 13:00:03,442042,442608,441960,442608,3169.88,897.212
2019-03-27 14:00:03,442610,442610,441994,441994,1112.01,2273.92
2019-03-27 15:00:03,441994,442010,440904,442010,1164.78,1697.61
2019-03-27 16:00:03,442010,442264,441502,441502,942.733,2859.68
2019-03-27 17:00:03,441502,442164,441284,442164,2070.46,1661.16
2019-03-27 18:00:03,442164,442164,441570,441570,2282.65,1949.59
2019-03-27 19:00:03,441570,442088,441172,442088,2522.11,1449.24
2019-03-27 20:00:03,442088,442088,441798,442088,1632.47,2108.02
2019-03-27 21:00:03,442088,442088,442088,442088,1551.9,957.275
2019-03-27 22:00:03,442088,442302,442088,442302,2569.19,1152.26
2019-03-27 23:00:03,442302,444758,442302,444756,2570.29,841.057
2019-03-28 00:00:03,444752,444752,442326,442638,2087.77,1802.47
2019-03-28 01:00:03,442638,442813,442088,442088,1700.48,3222.39
2019-03-28 02:00:03,442088,442178,442088,442176,2358.14,1586.46
2019-03-28 03:00:03,442176,442440,441216,441216,937.438,2430.45
2019-03-28 04:00:03,441216,441850,440696,441544,817.356,1989.38
2019-03-28 05:00:03,441544,441544,441211,441544,2082.63,2057.19
2019-03-28 06:00:03,441544,442048,441544,441974,1912.56,550.825
2019-03-28 07:00:03,441974,442286,441974,442160,1774.18,1759.29
2019-03-28 08:00:03,442160,442160,441646,442106,1327.08,3674.89
2019-03-28 09:00:03,442106,442618,441974,442586,1098.65,3177.01
2019-03-28 10:00:03,442586,442586,441972,441972,216.311,3587.66
2019-03-28 11:00:03,441972,441974,441152,441214,1836.92,2009.22
2019-03-28 12:00:03,441214,441692,441214,441692,2815.13,1158.69
2019-03-28 13:00:03,441694,443974,441694,443712,4045.14,540.053
2019-03-28 14:00:03,443712,443712,443442,443442,2922.06,1791.02
2019-03-28 15:00:03,443442,443442,443442,443442,2957.24,1497.79
2019-03-28 16:00:03,443442,443442,442962,442962,2395.94,2210.2
2019-03-28 17:00:03,442962,442962,442830,442830,1951.15,3073.01
2019-03-28 18:00:03,442830,442830,442830,442830,3661.81,2619.55
2019-03-28 19:00:03,442830,442830,442830,442830,4020.25,1933.12
2019-03-28 20:00:03,442830,442830,442830,442830,4677.53,1692.29
2019-03-28 21:00:03,442830,442830,442830,442830,3323.5,356.905
2019-03-28 22:00:03,442830,442916,442830,442916,4543.71,241.884
2019-03-28 23:00:03,442916,443146,442916,443146,4384.2,433.022
2019-03-29 00:00:03,443146,445168,443146,444368,4721.11,1021.96
2019-03-29 01:00:03,444338,444396,443880,443880,3303.75,2503.06
2019-03-29 02:00:03,443880,444770,443880,444770,6101.18,1147.36
2019-03-29 03:00:03,444770,445230,444770,445100,3270.16,2386.23
2019-03-29 04:00:03,445100,447590,444922,444922,3996.48,1802.19
2019-03-29 05:00:03,444922,444922,444002,444014,1518.11,3606.71
2019-03-29 06:00:03,444014,444014,443950,444014,2108.58,2185.77
2019-03-29 07:00:03,444014,446790,444014,446790,5572.97,983.517
2019-03-29 08:00:03,446790,446790,445190,446032,3283.43,1507.91
2019-03-29 09:00:03,446032,451191,446032,450702,3731.93,1383.38
2019-03-29 10:00:03,450702,452764,450538,450894,2541.07,1990.29
2019-03-29 11:00:03,450896,453918,450868,453318,2813.67,1483.48
2019-03-29 12:00:03,453318,453318,450108,451154,2274.28,1531.18
2019-03-29 13:00:03,451154,451860,451154,451746,3062.05,1381.39
2019-03-29 14:00:03,451746,451746,451016,451016,1379.32,1136.26
2019-03-29 15:00:03,451016,451486,451000,451132,3838.58,1493.91
2019-03-29 16:00:03,451132,451132,451000,451048,2909.55,1411.12
2019-03-29 17:00:03,451048,451400,451048,451400,6610.6,1266.58
2019-03-29 18:00:03,451400,452380,451400,452378,5259.22,743.391
2019-03-29 19:00:03,452378,452476,451738,451738,1751.72,1341.39
2019-03-29 20:00:03,451738,451738,451080,451080,607.499,1487.19
2019-03-29 21:00:03,451080,451618,451080,451618,3273.93,909.868
2019-03-29 22:00:03,451618,451810,451618,451810,5277.83,1270.12
2019-03-29 23:00:03,451810,452977,451810,452968,4335.88,1006.67
2019-03-30 00:00:03,452968,457000,452834,456208,4023.58,1486.01
2019-03-30 01:00:03,456208,456248,455636,455640,2801.02,1428.95
2019-03-30 02:00:03,455640,455752,455590,455632,2953.35,1811.27
2019-03-30 03:00:03,455632,455632,452014,452050,1152.79,2236.86
2019-03-30 04:00:03,452050,452050,447992,450518,2073.29,1557.25
2019-03-30 05:00:03,450536,452328,450536,452328,2661.61,1180.72
2019-03-30 06:00:03,452367,452976,452367,452768,1372.1,2697.34
2019-03-30 07:00:03,452768,452768,452494,452656,1669.73,2512.35
2019-03-30 08:00:03,452656,452656,451568,451568,839.07,3176.1
2019-03-30 09:00:03,451568,452268,451568,452106,1988.83,1187.59
2019-03-30 10:00:03,452106,452106,450914,450914,347.486,3436.73
2019-03-30 11:00:03,450914,451722,450914,451722,2906.26,472.46
2019-03-30 12:00:03,451722,452239,451722,452214,3569.89,500.589
2019-03-30 13:00:03,452214,452214,451420,451428,1067.89,3645.68
2019-03-30 14:00:03,451428,451428,451428,451428,2179.93,3154.37
2019-03-30 15:00:03,451428,451428,450000,450000,1442.06,4256.16
2019-03-30 16:00:03,450000,450830,449440,450830,2070.79,2012.2
2019-03-30 17:00:03,450830,450830,450830,450830,1040.95,3820.38
2019-03-30 18:00:03,450830,450830,450828,450830,2273.71,1890.54
2019-03-30 19:00:03,450830,450830,450830,450830,3237.8,343.87
2019-03-30 20:00:03,450830,451237,450830,451236,1345.67,1226.44
2019-03-30 21:00:03,451236,452200,451236,452200,1507.92,231.529
2019-03-30 22:00:03,452200,452278,452200,452278,1453.35,1762.05
2019-03-30 23:00:03,452278,453270,452278,452960,2940.17,340.086
2019-03-31 00:00:03,452960,454340,452566,452592,1754.22,1485.2
2019-03-31 01:00:03,452592,452750,452592,452748,2361.3,2670.39
2019-03-31 02:00:03,452748,452748,451688,451688,1192.72,3054.28
2019-03-31 03:00:03,451688,452008,451550,452008,4002.68,1098.25
2019-03-31 04:00:03,452104,452798,452104,452358,3099.47,1089.03
2019-03-31 05:00:03,452358,452358,452052,452052,1662.19,1928.15
2019-03-31 06:00:03,452052,452052,452000,452002,2151.02,1513.49
2019-03-31 07:00:03,452002,452002,451750,451750,956.836,2807.68
2019-03-31 08:00:03,451750,452042,451750,452042,3829.76,791.473
2019-03-31 09:00:03,452042,452476,452042,452476,2740.56,453.807
2019-03-31 10:00:03,452476,453000,452476,453000,4936.73,563.089
2019-03-31 11:00:03,453000,453800,453000,453800,5769.91,538.065
2019-03-31 12:00:03,453800,453800,452494,452496,1251.29,2655.6
2019-03-31 13:00:03,452496,453196,452496,453196,5316.56,1243.67
2019-03-31 14:00:03,453196,453196,453196,453196,967.922,5125.87
2019-03-31 15:00:03,453196,453196,452694,452694,3045.35,3113.31
2019-03-31 16:00:03,452694,452694,452694,452694,2499.26,2055.06
2019-03-31 17:00:03,452694,452694,452694,452694,2521.59,1636.93
2019-03-31 18:00:03,452694,452694,452694,452694,5315.43,624.134
2019-03-31 19:00:03,452694,453000,452694,453000,4370.47,199.28
2019-03-31 20:00:03,453000,453196,453000,453196,4417.39,179.661
2019-03-31 21:00:03,453196,453196,452504,452574,1705.67,784.747
2019-03-31 22:00:03,453014,453018,453014,453018,1834.51,827.138
2019-03-31 23:00:03,453018,453580,453018,453580,1901.35,221.6
2019-04-01 00:00:03,453748,456128,451419,455776,1586.98,1141.51
2019-04-01 01:00:03,455776,458100,455776,456430,2105.58,1608.14
2019-04-01 02:00:03,456430,457452,456430,457368,2334.68,1235.7
2019-04-01 03:00:03,457368,458800,457002,458800,2011.16,1608.79
2019-04-01 04:00:03,458800,458800,457694,457700,1439.81,1743.34
2019-04-01 05:00:03,457700,457700,457000,457000,2217.05,2555.04
2019-04-01 06:00:03,457000,457706,457000,457706,4188.47,976.558
2019-04-01 07:00:03,457706,457707,457274,457274,2642.56,2082
2019-04-01 08:00:03,457274,457274,456640,456952,3544.26,991.312
2019-04-01 09:00:03,456984,457206,456984,457206,2386.01,1021.53
2019-04-01 10:00:03,457206,457512,456698,456770,1274.87,2063.62
2019-04-01 11:00:03,456770,456770,456264,456264,1932.11,1543.82
2019-04-01 12:00:03,456264,457662,456264,457660,3785.95,260.952
2019-04-01 13:00:03,457660,457950,457200,457950,2154.98,758.907
2019-04-01 14:00:03,457950,460000,457950,458978,2099.01,1208.98
2019-04-01 15:00:03,458978,459548,458978,459514,3290.06,595.594
2019-04-01 16:00:03,459514,461060,459514,460706,2499.52,983.799
2019-04-01 17:00:03,460704,460704,459627,459640,161.33,1275.9
2019-04-01 18:00:03,459640,459640,459640,459640,1361.82,1482.84
2019-04-01 19:00:03,459640,459640,459640,459640,971.426,538.132
2019-04-01 20:00:03,459640,459640,459640,459640,1098.26,994.907
2019-04-01 21:00:03,459640,460306,459640,460306,1814.99,249.292
2019-04-01 22:00:03,460307,461284,460307,461244,1987.65,1137.32
2019-04-01 23:00:03,461244,461430,461244,461244,1044.96,1854.22
2019-04-02 00:00:03,461244,463064,461152,461796,2573.29,2020.14
2019-04-02 01:00:03,461796,463000,461796,462936,1437.98,1523.35
2019-04-02 02:00:03,462936,465774,462936,465770,1615.31,970.898
2019-04-02 03:00:03,465770,465770,464076,464076,1950.39,3166.73
2019-04-02 04:00:03,464076,532466,464076,518000,3710.35,1276.97
2019-04-02 05:00:03,518002,566150,518002,528056,486.956,415.938
2019-04-02 06:00:03,528058,530406,517622,525789,215.456,246.575
2019-04-02 07:00:03,525728,525728,520880,521488,370.715,851.754
2019-04-02 08:00:03,521510,525922,521510,522462,392.114,600.865
2019-04-02 09:00:03,522462,537604,521890,532980,313.117,359.88
2019-04-02 10:00:03,533000,533654,528575,530309,342.144,713.056
2019-04-02 11:00:03,530310,533330,530310,531134,362.927,541.207
2019-04-02 12:00:03,531134,535892,531076,534093,392.261,377.255
2019-04-02 13:00:03,534100,534100,531830,532390,366.195,1063.03
2019-04-02 14:00:03,532390,532390,520798,525974,355.114,433.405
2019-04-02 15:00:03,525974,525974,521534,525698,716.615,1036.85
2019-04-02 16:00:03,525698,526158,524248,524416,1104.06,697.213
2019-04-02 17:00:03,524516,524534,521608,522870,747.932,1707.24
2019-04-02 18:00:03,522870,525811,522870,525771,1391.54,304.061
2019-04-02 19:00:03,526000,527312,525576,527312,935.637,621.061
2019-04-02 20:00:03,527312,535010,527312,532952,464.799,400.439
2019-04-02 21:00:03,532952,534696,532914,532914,1222.76,638.113
2019-04-02 22:00:03,532550,536965,532362,536965,1197.51,492.615
2019-04-02 23:00:03,537002,550000,535580,545414,432.629,314.632
2019-04-03 00:00:03,545404,555000,545352,554124,325.371,352.365
2019-04-03 01:00:03,554124,554504,549078,554000,629.863,497.999
2019-04-03 02:00:03,552956,565468,552956,565468,476.055,197.405
2019-04-03 03:00:03,565557,567812,558350,564400,506.935,259.778
2019-04-03 04:00:03,564400,564400,544142,547698,214.518,336.614
2019-04-03 05:00:03,547706,553445,547706,550118,467.255,889.32
2019-04-03 06:00:03,550118,554552,548000,553815,299.708,406.793
2019-04-03 07:00:03,553912,555500,551505,552964,586.265,330.977
2019-04-03 08:00:03,552964,553706,547977,551860,394.332,833.919
2019-04-03 09:00:03,551860,554226,549451,554226,737.638,655.118
2019-04-03 10:00:03,554227,554240,550596,551372,487.548,749.536
2019-04-03 11:00:03,551376,553980,551376,553980,771.141,514.216
2019-04-03 12:00:03,553980,560000,553980,558250,939.387,598.358
2019-04-03 13:00:03,558333,562446,558000,561308,514.878,467.613
2019-04-03 14:00:03,561310,561310,557557,558836,444.013,310.481
2019-04-03 15:00:03,558818,559962,556560,558312,513.874,319.892
2019-04-03 16:00:03,558312,571559,558312,569910,452.233,604.567
2019-04-03 17:00:03,569910,576000,565902,570420,554.169,478.675
2019-04-03 18:00:03,570420,577998,570000,572320,334.491,331.761
2019-04-03 19:00:03,572320,574916,572320,573486,385.41,319.957
2019-04-03 20:00:03,573486,591926,573486,590342,539.532,145.988
2019-04-03 21:00:03,590652,595436,577598,577630,172.887,203.672
2019-04-03 22:00:03,577639,587720,560244,569014,298.224,381.341
2019-04-03 23:00:03,569040,569042,538886,554788,291.177,761.581
